start_year,cds14,enr_9_12_total,race_hisp_pct,race_white_pct,race_asian_incl_fil_pct,race_black_pct,race_urg_pct,race_asian_only_pct
2021,01612910137588,2716.0,48.01,7.81,22.31,14.84,63.22,15.43
2021,01613090000001,16.0,37.5,25.0,12.5,18.75,56.25,6.25
2021,01613090111799,156.0,76.28,5.77,4.49,9.62,86.54,1.92
2021,01613090114421,660.0,50.91,5.45,29.09,10.76,61.67,26.52
2021,01613090130849,1690.0,47.28,8.22,33.61,4.85,52.6,22.78
2021,01613090137745,52.0,67.31,7.69,5.77,9.62,76.92,3.85
2021,01613090137810,1239.0,66.83,4.6,13.56,10.65,78.05,7.59
2021,01613096002513,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,01750930000000,38.0,7.89,28.95,47.37,7.89,15.79,42.11
2021,01750930000001,8.0,25.0,12.5,25.0,12.5,37.5,25.0
2021,01750930132704,3370.0,10.36,17.98,60.33,3.35,13.77,54.54
2021,01750930138164,22.0,4.55,31.82,36.36,13.64,18.18,27.27
2021,01750930138453,49.0,24.49,32.65,8.16,14.29,38.78,2.04
2021,01751010000001,11.0,9.09,45.45,27.27,9.09,18.18,27.27
2021,01751010130096,2202.0,10.4,32.38,47.87,2.04,12.58,45.82
2021,01751010130252,102.0,26.47,47.06,17.65,2.94,29.41,14.71
2021,01751010130583,2699.0,10.26,36.61,46.54,0.93,11.23,44.98
2021,01771800138289,227.0,61.23,5.73,4.85,20.7,82.38,4.41
2021,03100330330035,12.0,33.33,50.0,0.0,0.0,50.0,0.0
2021,03100330330068,10.0,30.0,70.0,0.0,0.0,30.0,0.0
2021,03739810000001,3.0,0.0,100.0,0.0,0.0,0.0,0.0
2021,03739810330019,49.0,4.08,79.59,0.0,2.04,12.24,0.0
2021,03739810330050,58.0,22.41,63.79,0.0,0.0,29.31,0.0
2021,03739810330753,653.0,22.21,66.16,0.61,1.07,25.88,0.61
2021,03739810334755,568.0,25.0,62.15,2.11,0.7,28.35,0.88
2021,04100410114991,383.0,20.1,72.06,1.57,1.31,21.93,1.57
2021,04100410129817,10.0,60.0,20.0,0.0,0.0,70.0,0.0
2021,04100410134213,55.0,21.82,49.09,0.0,7.27,30.91,0.0
2021,04100410139493,9.0,11.11,88.89,0.0,0.0,11.11,0.0
2021,04100410430066,9.0,33.33,22.22,0.0,0.0,33.33,0.0
2021,04100410430090,71.0,28.17,59.15,0.0,0.0,30.99,0.0
2021,04100416069256,8.0,37.5,62.5,0.0,0.0,37.5,0.0
2021,04614080430827,177.0,35.03,54.8,1.13,5.65,41.81,1.13
2021,04614240111039,2.0,0.0,50.0,0.0,0.0,50.0,0.0
2021,04614240120394,414.0,15.7,71.98,1.45,1.93,18.12,1.45
2021,04614240123976,8.0,37.5,62.5,0.0,0.0,37.5,0.0
2021,04614240137828,66.0,21.21,63.64,0.0,0.0,21.21,0.0
2021,04614240141069,96.0,25.0,57.29,4.17,2.08,29.17,4.17
2021,04614240430199,82.0,34.15,47.56,2.44,3.66,40.24,2.44
2021,04614240430215,12.0,8.33,66.67,8.33,8.33,16.67,8.33
2021,04614240431502,172.0,43.02,37.21,3.49,4.65,52.33,3.49
2021,04614240431676,1913.0,29.64,54.05,4.81,2.3,33.09,4.44
2021,04614240437558,1775.0,20.17,62.2,7.61,2.42,23.72,6.65
2021,04614320433201,301.0,26.25,65.78,0.66,0.66,27.57,0.66
2021,04615070121509,32.0,25.0,53.12,0.0,9.38,40.62,0.0
2021,04615150434803,1350.0,22.81,54.59,7.33,2.59,33.19,6.59
2021,04615150435602,983.0,18.92,41.4,21.87,4.58,30.01,21.16
2021,04615150437566,94.0,24.47,53.19,1.06,4.26,43.62,1.06
2021,04615310121715,82.0,12.2,74.39,0.0,0.0,15.85,0.0
2021,04615310432856,61.0,13.11,73.77,0.0,0.0,18.03,0.0
2021,04615310437350,473.0,14.8,76.74,0.63,0.0,16.28,0.42
2021,04615316112585,68.0,13.24,76.47,0.0,0.0,17.65,0.0
2021,04755070433946,35.0,62.86,25.71,0.0,2.86,65.71,0.0
2021,04755070433953,668.0,57.49,36.08,2.4,0.9,58.68,2.4
2021,04755076003164,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2021,05100580530048,9.0,22.22,66.67,0.0,0.0,22.22,0.0
2021,05100580530154,169.0,18.34,73.37,0.0,1.78,21.3,0.0
2021,05100586077150,16.0,31.25,56.25,0.0,6.25,37.5,0.0
2021,05100589010745,6.0,50.0,16.67,0.0,16.67,66.67,0.0
2021,05615560000001,4.0,50.0,50.0,0.0,0.0,50.0,0.0
2021,05615560530014,42.0,23.81,54.76,2.38,2.38,30.95,2.38
2021,05615560532507,600.0,22.17,69.33,1.17,0.5,23.83,0.83
2021,05615640000001,8.0,25.0,25.0,0.0,0.0,25.0,0.0
2021,05615640530022,51.0,31.37,58.82,1.96,0.0,33.33,1.96
2021,05615640530055,61.0,21.31,70.49,0.0,1.64,26.23,0.0
2021,05615640531509,780.0,24.36,68.21,0.9,0.64,25.77,0.51
2021,06100660136580,10.0,70.0,30.0,0.0,0.0,70.0,0.0
2021,06100660630111,10.0,60.0,30.0,0.0,0.0,60.0,0.0
2021,06615980630012,24.0,87.5,12.5,0.0,0.0,87.5,0.0
2021,06615980630046,53.0,56.6,26.42,1.89,3.77,71.7,1.89
2021,06615980631259,430.0,71.86,21.4,1.16,1.4,75.81,1.16
2021,06616060634758,99.0,59.6,38.38,0.0,0.0,60.61,0.0
2021,06616140000001,1.0,0.0,0.0,0.0,100.0,100.0,0.0
2021,06616140630087,13.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,06616140635250,499.0,77.15,18.84,1.8,1.0,78.16,1.6
2021,06616220630038,18.0,94.44,5.56,0.0,0.0,94.44,0.0
2021,06616220637504,398.0,95.23,2.26,1.76,0.0,95.48,1.76
2021,07100740107334,8.0,25.0,0.0,50.0,0.0,25.0,50.0
2021,07100740107342,84.0,39.29,27.38,8.33,19.05,60.71,1.19
2021,07100740114470,465.0,90.75,0.43,1.94,5.38,96.34,1.94
2021,07100740120444,48.0,27.08,8.33,4.17,52.08,81.25,2.08
2021,07100740129684,367.0,66.21,5.45,7.36,12.53,79.29,5.45
2021,07100740134114,169.0,31.36,37.87,4.14,13.02,44.97,2.37
2021,07100740137026,148.0,64.19,8.78,6.08,15.54,79.73,2.7
2021,07100740730614,73.0,47.95,9.59,1.37,32.88,80.82,0.0
2021,07100740731380,2346.0,27.58,38.87,13.85,3.75,31.59,7.16
2021,07100746077168,35.0,28.57,48.57,5.71,17.14,45.71,2.86
2021,07616300000001,37.0,8.11,75.68,2.7,8.11,16.22,2.7
2021,07616300107524,53.0,9.43,66.04,13.21,1.89,11.32,11.32
2021,07616300730283,1274.0,9.26,68.76,11.22,0.86,10.2,10.05
2021,07616300731125,1341.0,8.72,64.35,15.59,0.89,9.62,14.24
2021,07616300733725,1578.0,16.6,56.34,16.79,2.34,19.14,13.37
2021,07616300734244,1183.0,7.86,60.95,22.82,1.01,9.3,21.47
2021,07616480000001,82.0,25.61,17.07,3.66,48.78,75.61,0.0
2021,07616480110494,133.0,39.85,5.26,1.5,43.61,84.96,0.75
2021,07616480117218,733.0,46.52,14.32,15.14,16.92,63.71,7.09
2021,07616480730101,112.0,56.25,15.18,0.89,20.54,76.79,0.0
2021,07616480730259,282.0,41.13,10.99,6.38,32.27,73.76,4.61
2021,07616480730465,1736.0,37.9,10.71,15.5,29.9,68.55,6.28
2021,07616480730861,1891.0,57.43,12.43,5.02,18.98,76.84,2.06
2021,07616630130930,275.0,35.27,46.18,6.18,3.64,40.0,4.36
2021,07616970000001,4.0,0.0,25.0,25.0,50.0,50.0,0.0
2021,07616970737023,375.0,36.27,16.53,23.47,11.73,48.8,10.4
2021,07616970737619,38.0,34.21,13.16,7.89,31.58,65.79,5.26
2021,07617210000001,25.0,36.0,28.0,4.0,28.0,64.0,4.0
2021,07617210107797,2618.0,27.23,35.68,18.37,9.74,37.32,9.32
2021,07617210730457,2538.0,46.77,27.27,9.38,9.89,57.05,3.62
2021,07617210730572,176.0,32.39,47.16,4.55,7.39,40.34,2.27
2021,07617210733980,2779.0,37.6,40.7,7.92,5.97,44.55,3.67
2021,07617210733998,164.0,53.66,28.05,3.05,10.37,64.02,1.83
2021,07617390000001,6.0,50.0,33.33,0.0,16.67,66.67,0.0
2021,07617390730440,65.0,47.69,36.92,1.54,0.0,47.69,0.0
2021,07617390730473,73.0,42.47,34.25,5.48,5.48,49.32,1.37
2021,07617390730549,1163.0,34.22,42.99,7.14,2.32,36.72,3.53
2021,07617540000000,157.0,26.75,47.13,12.1,6.37,33.12,5.73
2021,07617540000001,50.0,20.0,56.0,4.0,4.0,24.0,4.0
2021,07617540138115,22.0,90.91,9.09,0.0,0.0,90.91,0.0
2021,07617540140442,16.0,31.25,31.25,6.25,25.0,56.25,6.25
2021,07617540730044,1496.0,15.44,48.6,19.12,1.27,16.91,13.97
2021,07617540730317,138.0,40.58,34.06,9.42,5.8,47.1,5.07
2021,07617540730358,58.0,62.07,12.07,6.9,5.17,67.24,5.17
2021,07617540730424,4.0,25.0,75.0,0.0,0.0,25.0,0.0
2021,07617540730655,9.0,77.78,22.22,0.0,0.0,77.78,0.0
2021,07617540731646,1973.0,29.4,40.29,14.6,1.82,31.32,9.43
2021,07617540731836,1167.0,55.7,23.56,9.68,3.17,59.13,4.54
2021,07617540734566,1513.0,73.69,3.5,10.77,7.4,81.1,4.23
2021,07617540734764,292.0,68.84,14.04,3.77,5.82,74.66,2.05
2021,07617540737809,1230.0,80.41,6.18,6.59,2.6,83.17,3.17
2021,07617880000001,22.0,22.73,13.64,13.64,40.91,63.64,9.09
2021,07617880730184,187.0,71.12,4.28,1.6,17.65,89.3,0.0
2021,07617880735407,3637.0,63.38,3.79,8.19,17.87,81.55,2.89
2021,07617960000000,23.0,34.78,34.78,8.7,17.39,52.17,0.0
2021,07617960000001,54.0,25.93,31.48,9.26,27.78,53.7,9.26
2021,07617960101477,577.0,94.97,0.0,0.69,1.91,96.88,0.52
2021,07617960132100,312.0,80.13,1.28,7.37,8.65,89.1,5.77
2021,07617960133637,384.0,69.01,4.43,11.98,9.38,78.65,7.03
2021,07617960730291,294.0,46.26,4.42,36.39,8.84,55.1,25.51
2021,07617960730325,243.0,46.5,13.17,12.76,22.22,68.72,9.05
2021,07617960730598,762.0,24.28,5.25,46.59,18.37,42.78,20.87
2021,07617960732164,1308.0,49.01,6.57,17.43,22.63,71.79,12.69
2021,07617960732941,1570.0,30.38,29.94,17.07,16.24,46.88,15.16
2021,07617960733253,207.0,66.18,4.83,4.83,21.26,87.44,3.86
2021,07617960733659,824.0,71.0,1.7,4.25,20.51,91.75,3.64
2021,07617960735316,1316.0,48.1,12.23,20.21,15.27,63.53,11.09
2021,07617960735902,1494.0,87.42,1.81,4.22,5.49,93.11,3.08
2021,07618040000001,31.0,12.9,48.39,25.81,6.45,19.35,16.13
2021,07618040113118,3340.0,4.13,9.19,78.62,2.87,7.13,72.31
2021,07618040730051,2814.0,11.51,36.07,41.47,1.88,13.5,37.95
2021,07618040730218,194.0,13.4,38.66,36.6,4.64,18.04,29.9
2021,07618040734368,2305.0,8.98,50.11,29.89,0.87,10.07,27.25
2021,07618040736504,2043.0,9.59,69.9,11.26,1.13,11.06,9.59
2021,07618040736819,12.0,25.0,50.0,8.33,8.33,33.33,8.33
2021,07773540132233,340.0,95.0,0.88,0.29,3.82,98.82,0.29
2021,08100820106625,7.0,14.29,28.57,0.0,0.0,57.14,0.0
2021,08100820830042,25.0,32.0,32.0,0.0,4.0,68.0,0.0
2021,08100820830059,219.0,15.07,56.62,1.83,0.46,29.68,1.83
2021,08618200137729,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2021,08618200833004,1021.0,23.7,51.52,6.56,0.98,36.73,5.58
2021,08618200836205,97.0,24.74,50.52,1.03,1.03,38.14,1.03
2021,09100900106047,2.0,50.0,50.0,0.0,0.0,50.0,0.0
2021,09100900136036,133.0,18.8,66.17,6.77,1.5,20.3,4.51
2021,09100900930123,289.0,18.69,68.17,0.69,0.0,20.07,0.69
2021,09100900930131,37.0,51.35,13.51,0.0,24.32,75.68,0.0
2021,09100906069470,85.0,12.94,69.41,8.24,2.35,18.82,8.24
2021,09618380136200,270.0,13.7,73.33,1.48,1.48,16.3,0.74
2021,09618380139006,505.0,13.07,71.88,2.57,3.56,16.83,2.57
2021,09618530000001,29.0,13.79,72.41,0.0,3.45,24.14,0.0
2021,09618530930081,2537.0,12.65,64.56,14.62,1.14,14.11,12.5
2021,09618530930164,1125.0,22.49,68.53,0.8,0.8,24.8,0.53
2021,09618530930214,110.0,15.45,74.55,1.82,0.0,17.27,0.91
2021,09618530932756,1214.0,24.96,63.59,2.31,0.41,28.25,1.81
2021,09618530934554,105.0,22.86,61.9,0.95,3.81,28.57,0.0
2021,09618530936302,1778.0,18.45,71.26,4.72,1.07,20.08,2.7
2021,09619030140459,4.0,25.0,75.0,0.0,0.0,25.0,0.0
2021,09619030930040,68.0,66.18,27.94,4.41,1.47,67.65,1.47
2021,09619030937805,1156.0,44.12,46.37,4.67,0.26,45.16,1.12
2021,09737830000001,3.0,0.0,66.67,0.0,0.0,0.0,0.0
2021,09737830121566,60.0,3.33,90.0,0.0,0.0,5.0,0.0
2021,09737830930073,326.0,12.88,80.67,1.53,0.31,15.95,0.92
2021,09737830930099,12.0,16.67,83.33,0.0,0.0,16.67,0.0
2021,10101080109991,1444.0,71.88,13.57,2.56,6.3,79.22,2.42
2021,10101080111682,25.0,20.0,76.0,0.0,0.0,20.0,0.0
2021,10101080119628,365.0,75.07,5.21,0.82,16.44,92.6,0.82
2021,10101080136291,248.0,58.87,27.02,5.24,5.65,64.92,4.84
2021,10101081030337,116.0,59.48,12.07,2.59,23.28,84.48,2.59
2021,10101081030899,39.0,79.49,5.13,0.0,12.82,92.31,0.0
2021,10101086069488,248.0,74.19,11.69,7.66,4.44,79.03,7.26
2021,10621170000000,24.0,54.17,37.5,8.33,0.0,54.17,8.33
2021,10621170000001,10.0,10.0,80.0,0.0,10.0,20.0,0.0
2021,10621170110270,29.0,62.07,17.24,0.0,13.79,82.76,0.0
2021,10621170113555,2442.0,26.82,44.39,20.68,3.64,31.0,16.83
2021,10621170118018,519.0,43.35,39.11,11.37,2.89,46.82,9.63
2021,10621171030196,2096.0,46.99,33.68,9.4,5.58,53.01,8.21
2021,10621171030469,155.0,47.74,35.48,9.68,4.52,52.26,9.68
2021,10621171030501,2685.0,33.3,46.7,12.63,2.76,36.54,10.84
2021,10621171030683,2733.0,42.63,22.06,29.78,2.74,46.1,25.17
2021,10621171031004,213.0,58.22,26.29,4.69,4.23,64.32,4.69
2021,10621171031053,2928.0,44.71,36.51,12.74,2.12,47.81,11.34
2021,10621251030113,38.0,94.74,5.26,0.0,0.0,94.74,0.0
2021,10621251030477,18.0,83.33,0.0,0.0,11.11,100.0,0.0
2021,10621251030873,3.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10621251031376,1270.0,86.3,8.5,2.28,1.02,87.8,1.57
2021,10621580120246,16.0,87.5,0.0,12.5,0.0,87.5,12.5
2021,10621581031954,18.0,72.22,0.0,5.56,11.11,83.33,5.56
2021,10621581032150,828.0,79.11,8.57,11.35,0.12,79.47,11.35
2021,10621660000000,198.0,63.64,16.67,6.06,10.61,74.24,5.56
2021,10621660000001,12.0,58.33,16.67,0.0,8.33,66.67,0.0
2021,10621660108555,261.0,62.84,14.94,12.26,3.83,66.67,11.88
2021,10621660114355,196.0,77.55,12.24,2.04,2.04,81.12,2.04
2021,10621660114553,487.0,29.57,28.95,31.01,2.26,32.03,22.18
2021,10621660120964,23.0,73.91,4.35,4.35,17.39,91.3,4.35
2021,10621660132134,262.0,75.95,9.16,3.05,9.54,85.5,2.67
2021,10621660140038,89.0,40.45,49.44,4.49,1.12,41.57,1.12
2021,10621660140806,29.0,68.97,20.69,0.0,6.9,75.86,0.0
2021,10621661030279,2524.0,55.27,25.0,6.1,9.11,65.1,5.27
2021,10621661030287,1196.0,68.9,7.44,11.04,8.61,78.18,10.87
2021,10621661030295,1191.0,81.02,3.86,12.01,2.69,83.71,11.84
2021,10621661030584,366.0,81.69,3.28,4.64,9.02,91.53,4.64
2021,10621661030642,168.0,80.36,6.55,1.79,9.52,89.88,1.79
2021,10621661030675,2915.0,70.26,2.33,19.42,5.93,76.57,19.07
2021,10621661030717,20.0,85.0,10.0,5.0,0.0,85.0,5.0
2021,10621661030840,329.0,73.86,9.12,1.82,13.68,88.15,1.82
2021,10621661031632,162.0,70.99,6.17,5.56,15.43,86.42,5.56
2021,10621661031897,2428.0,70.14,7.45,9.88,10.3,80.72,9.47
2021,10621661032507,2079.0,74.51,9.91,4.91,7.65,82.97,4.76
2021,10621661032911,1971.0,62.46,11.06,12.28,10.2,73.16,11.92
2021,10621661034214,1812.0,74.72,3.04,15.45,5.08,80.13,15.4
2021,10621661035831,2225.0,80.22,4.31,8.63,5.3,85.84,8.54
2021,10621666112619,18.0,66.67,11.11,5.56,5.56,72.22,5.56
2021,10622570124727,77.0,59.74,35.06,2.6,0.0,59.74,2.6
2021,10622571033695,1087.0,63.75,31.19,2.76,0.09,64.03,2.48
2021,10622571033729,55.0,89.09,9.09,0.0,0.0,89.09,0.0
2021,10622650108092,625.0,97.92,1.76,0.16,0.16,98.08,0.0
2021,10622650116640,120.0,73.33,19.17,1.67,0.83,75.0,1.67
2021,10622650126292,244.0,81.15,15.98,0.82,0.41,81.56,0.82
2021,10622651030378,233.0,89.27,7.73,0.0,0.43,90.13,0.0
2021,10622651033703,161.0,96.89,2.48,0.62,0.0,96.89,0.62
2021,10622651035310,1773.0,88.95,7.95,1.92,0.06,89.23,0.96
2021,10622810140434,13.0,76.92,7.69,0.0,0.0,76.92,0.0
2021,10622811033950,140.0,79.29,12.14,0.0,0.0,79.29,0.0
2021,10623310137661,403.0,53.1,30.27,5.46,9.18,63.28,4.71
2021,10623640126870,51.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10623641034990,975.0,99.28,0.1,0.51,0.0,99.28,0.41
2021,10623800136499,254.0,71.26,3.94,1.57,20.47,92.52,1.57
2021,10624140000000,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10624141030451,174.0,83.33,10.34,4.02,1.72,85.63,4.02
2021,10624141030766,125.0,65.6,24.0,4.8,0.0,67.2,4.8
2021,10624141030824,25.0,96.0,0.0,4.0,0.0,96.0,4.0
2021,10624141036086,62.0,82.26,8.06,0.0,4.84,88.71,0.0
2021,10624141036094,3579.0,72.81,10.9,11.76,1.2,74.24,11.4
2021,10624300000001,3.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10624301030758,96.0,89.58,7.29,2.08,1.04,90.62,2.08
2021,10624301036607,59.0,93.22,6.78,0.0,0.0,93.22,0.0
2021,10624301036672,1806.0,91.36,4.04,3.99,0.17,91.64,3.93
2021,10625396112387,162.0,82.1,11.73,1.85,1.23,84.57,0.0
2021,10625470135103,404.0,29.7,54.46,2.48,1.98,32.43,2.23
2021,10625470136523,1153.0,77.36,11.1,1.73,5.29,83.78,1.65
2021,10738090000001,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10738090123950,3.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10738091030121,636.0,96.38,3.14,0.16,0.16,96.7,0.16
2021,10738091030147,16.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10739650000001,4.0,25.0,75.0,0.0,0.0,25.0,0.0
2021,10739650114751,2.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10739650140269,181.0,60.22,20.99,9.39,7.18,67.96,8.84
2021,10739650140509,1083.0,58.36,14.13,15.7,9.6,68.61,14.22
2021,10739651030386,216.0,70.37,15.74,4.63,8.33,79.17,4.63
2021,10739651030626,2352.0,61.52,9.57,15.69,10.46,72.45,14.46
2021,10739651030790,917.0,59.21,18.87,15.49,4.69,64.12,14.61
2021,10739651035112,86.0,60.47,6.98,1.16,26.74,88.37,1.16
2021,10739990141036,203.0,91.13,4.43,1.48,1.97,93.6,1.48
2021,10739991033422,58.0,93.1,1.72,3.45,1.72,94.83,3.45
2021,10739991033430,1477.0,84.63,8.46,5.15,0.61,85.51,5.15
2021,10751271030261,33.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10751271030493,1006.0,97.81,1.79,0.1,0.3,98.11,0.1
2021,10751271030725,2.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10752341030352,11.0,90.91,0.0,0.0,0.0,100.0,0.0
2021,10752341037456,437.0,98.4,0.92,0.0,0.69,99.08,0.0
2021,10752751030139,19.0,15.79,42.11,5.26,0.0,47.37,0.0
2021,10752751036938,378.0,17.99,64.55,1.32,0.53,29.37,0.53
2021,10752756112544,46.0,30.43,45.65,2.17,2.17,47.83,0.0
2021,10754081030253,10.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10754081035575,566.0,87.99,11.31,0.18,0.18,88.34,0.18
2021,10755981030535,672.0,88.24,6.85,3.87,0.0,88.84,3.87
2021,10755981030543,14.0,85.71,14.29,0.0,0.0,85.71,0.0
2021,10767780000001,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,10767780122473,32.0,75.0,12.5,3.12,9.38,84.38,3.12
2021,10767781030774,123.0,81.3,3.25,1.63,13.01,95.12,1.63
2021,10767781038298,23.0,69.57,13.04,0.0,13.04,86.96,0.0
2021,10767781038306,1252.0,79.71,6.55,6.79,5.27,85.3,6.71
2021,11101160130724,63.0,63.49,25.4,1.59,0.0,69.84,1.59
2021,11101161130103,75.0,42.67,52.0,0.0,1.33,45.33,0.0
2021,11101166077184,39.0,48.72,46.15,0.0,0.0,51.28,0.0
2021,11625960139550,69.0,15.94,72.46,0.0,0.0,17.39,0.0
2021,11626461130095,2.0,50.0,0.0,0.0,0.0,100.0,0.0
2021,11626461136209,57.0,64.91,26.32,0.0,0.0,66.67,0.0
2021,11626531130046,2.0,0.0,0.0,0.0,0.0,100.0,0.0
2021,11626531132109,21.0,4.76,47.62,0.0,0.0,47.62,0.0
2021,11626611130038,24.0,70.83,29.17,0.0,0.0,70.83,0.0
2021,11626611132851,474.0,50.42,39.24,5.91,1.05,53.38,5.27
2021,11754811130012,21.0,57.14,33.33,9.52,0.0,57.14,9.52
2021,11754811130145,3.0,66.67,33.33,0.0,0.0,66.67,0.0
2021,11754811135656,800.0,59.0,37.38,1.5,0.5,60.25,1.5
2021,11765621130053,9.0,77.78,11.11,0.0,0.0,77.78,0.0
2021,11765621133701,288.0,72.57,17.01,1.04,0.35,72.92,1.04
2021,12101240106153,44.0,18.18,47.73,0.0,0.0,40.91,0.0
2021,12101240106161,72.0,13.89,61.11,0.0,2.78,25.0,0.0
2021,12101240106179,10.0,10.0,70.0,0.0,0.0,20.0,0.0
2021,12101240106203,10.0,20.0,70.0,0.0,0.0,30.0,0.0
2021,12101240134163,86.0,5.81,70.93,3.49,3.49,12.79,3.49
2021,12101240137364,84.0,16.67,67.86,0.0,0.0,19.05,0.0
2021,12101246008221,4.0,25.0,75.0,0.0,0.0,25.0,0.0
2021,12101246077192,40.0,15.0,70.0,2.5,0.0,17.5,2.5
2021,12626790137653,31.0,16.13,61.29,6.45,0.0,25.81,6.45
2021,12626870107110,114.0,14.04,64.91,0.88,0.88,15.79,0.0
2021,12626870124263,39.0,20.51,43.59,2.56,2.56,23.08,2.56
2021,12626871230044,47.0,12.77,55.32,0.0,0.0,29.79,0.0
2021,12626871230051,29.0,6.9,62.07,0.0,3.45,24.14,0.0
2021,12626871230705,1006.0,15.01,69.78,2.58,1.69,19.68,2.49
2021,12626871235209,538.0,10.97,59.48,0.93,0.37,20.26,0.93
2021,12628100108688,173.0,19.08,64.16,4.05,0.0,21.39,3.47
2021,12628101233352,66.0,28.79,57.58,0.0,1.52,37.88,0.0
2021,12628101233402,855.0,29.71,57.66,0.82,0.23,34.62,0.7
2021,12629011230028,45.0,6.67,4.44,0.0,2.22,91.11,0.0
2021,12629011234004,267.0,7.87,8.61,0.0,0.75,90.26,0.0
2021,12630320111203,156.0,16.03,61.54,0.0,1.92,21.79,0.0
2021,12630400140376,8.0,12.5,62.5,0.0,0.0,25.0,0.0
2021,12630401230010,14.0,14.29,78.57,0.0,0.0,14.29,0.0
2021,12630401237007,234.0,17.95,73.93,0.43,0.43,19.23,0.43
2021,12753741232909,137.0,18.98,75.91,0.73,0.0,21.17,0.73
2021,12753746007843,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,12753821230085,9.0,33.33,66.67,0.0,0.0,33.33,0.0
2021,12755151230150,38.0,7.89,60.53,2.63,0.0,13.16,0.0
2021,12755151232057,73.0,20.55,46.58,2.74,2.74,32.88,2.74
2021,12755151232206,1281.0,22.48,47.85,12.1,2.26,29.82,11.32
2021,13101320131094,122.0,90.98,7.38,0.0,1.64,92.62,0.0
2021,13101320134379,171.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,13101321330117,9.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,13101326069272,178.0,94.94,3.93,0.56,0.0,95.51,0.56
2021,13630811330141,20.0,95.0,0.0,0.0,5.0,100.0,0.0
2021,13630811331354,183.0,96.17,2.73,0.0,0.55,96.72,0.0
2021,13630811331404,1845.0,93.5,4.55,0.81,0.54,94.09,0.38
2021,13630991332154,233.0,99.14,0.43,0.0,0.43,99.57,0.0
2021,13630991332204,2903.0,99.35,0.21,0.31,0.03,99.38,0.31
2021,13631071332501,353.0,90.93,7.08,0.57,0.85,91.78,0.28
2021,13631150000001,1.0,0.0,100.0,0.0,0.0,0.0,0.0
2021,13631150131243,23.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,13631150140954,135.0,93.33,3.7,0.0,2.22,96.3,0.0
2021,13631151330133,1902.0,94.48,3.84,1.16,0.32,94.85,1.0
2021,13631151333004,1927.0,96.11,2.18,0.52,0.73,97.09,0.42
2021,13631151333558,128.0,94.53,2.34,0.0,2.34,96.88,0.0
2021,13631490125922,21.0,52.38,47.62,0.0,0.0,52.38,0.0
2021,13631491335306,522.0,87.36,11.69,0.38,0.0,87.36,0.0
2021,13631491337138,18.0,94.44,5.56,0.0,0.0,94.44,0.0
2021,13631641331115,47.0,87.23,10.64,0.0,0.0,87.23,0.0
2021,13631641335900,1337.0,85.49,10.25,2.02,0.97,86.54,0.75
2021,13632140120881,2.0,0.0,0.0,0.0,0.0,100.0,0.0
2021,13632141330018,7.0,0.0,14.29,0.0,0.0,71.43,0.0
2021,13632141337609,189.0,44.44,3.17,0.0,0.0,88.36,0.0
2021,14101400117994,774.0,80.23,2.97,0.26,14.6,95.22,0.26
2021,14101400128447,179.0,78.21,1.68,0.56,17.88,96.09,0.56
2021,14101400128454,225.0,71.56,1.33,0.0,24.0,96.44,0.0
2021,14101401430073,5.0,40.0,20.0,0.0,0.0,80.0,0.0
2021,14632481431352,28.0,28.57,21.43,0.0,0.0,67.86,0.0
2021,14632711438308,7.0,42.86,28.57,0.0,28.57,71.43,0.0
2021,14632891434901,119.0,58.82,23.53,2.52,0.84,70.59,1.68
2021,14632971436203,18.0,44.44,33.33,0.0,0.0,61.11,0.0
2021,14766870000001,2.0,0.0,100.0,0.0,0.0,0.0,0.0
2021,14766870119081,21.0,19.05,19.05,0.0,4.76,71.43,0.0
2021,14766870125047,4.0,25.0,0.0,0.0,0.0,100.0,0.0
2021,14766871430057,38.0,26.32,28.95,0.0,0.0,63.16,0.0
2021,14766871430107,1.0,100.0,0.0,0.0,0.0,100.0,0.0
2021,14766871431600,625.0,40.0,39.04,0.48,1.44,54.08,0.48
2021,15101570119669,656.0,95.12,1.07,3.35,0.46,95.58,0.61
2021,15101570135467,67.0,98.51,1.49,0.0,0.0,98.51,0.0
