entry,campus,cohort,group_type,subgroup,band,band_lo,band_hi,denom,n_first,n_second,n_third,r_first_pct,r_second_pct,r_third_pct
FR,All,2021,pell_status,non_pell,2,3.71,3.92,9759,7673,0,0,78.62,0.0,0.0
FR,All,2021,pell_status,non_pell,3,3.92,4.0,12736,10952,0,0,85.99,0.0,0.0
FR,All,2021,pell_status,pell,1,0.0,3.71,8084,4557,0,0,56.37,0.0,0.0
FR,All,2021,pell_status,pell,2,3.71,3.92,6106,4395,0,0,71.98,0.0,0.0
FR,All,2021,pell_status,pell,3,3.92,4.0,5259,4241,0,0,80.64,0.0,0.0
FR,Berkeley,2010,ethnicity,aian,1,1.75,3.47,3,1,0,0,33.33,0.0,0.0
FR,Berkeley,2010,ethnicity,aian,2,3.47,3.79,11,7,3,0,63.64,27.27,0.0
FR,Berkeley,2010,ethnicity,aian,3,3.79,4.0,13,10,2,0,76.92,15.38,0.0
FR,Berkeley,2010,ethnicity,asian,1,1.75,3.47,42,25,8,3,59.52,19.05,7.14
FR,Berkeley,2010,ethnicity,asian,2,3.47,3.79,275,208,29,9,75.64,10.55,3.27
FR,Berkeley,2010,ethnicity,asian,3,3.79,4.0,1334,1135,129,16,85.08,9.67,1.2
FR,Berkeley,2010,ethnicity,black,1,1.75,3.47,42,14,7,3,33.33,16.67,7.14
FR,Berkeley,2010,ethnicity,black,2,3.47,3.79,33,18,8,1,54.55,24.24,3.03
FR,Berkeley,2010,ethnicity,black,3,3.79,4.0,49,33,9,0,67.35,18.37,0.0
FR,Berkeley,2010,ethnicity,hispanic_latino,1,1.75,3.47,27,6,12,3,22.22,44.44,11.11
FR,Berkeley,2010,ethnicity,hispanic_latino,2,3.47,3.79,124,60,40,6,48.39,32.26,4.84
FR,Berkeley,2010,ethnicity,hispanic_latino,3,3.79,4.0,267,165,69,10,61.8,25.84,3.75
FR,Berkeley,2010,ethnicity,international,1,1.75,3.47,31,25,3,0,80.65,9.68,0.0
FR,Berkeley,2010,ethnicity,international,2,3.47,3.79,83,60,11,4,72.29,13.25,4.82
FR,Berkeley,2010,ethnicity,international,3,3.79,4.0,262,195,30,11,74.43,11.45,4.2
FR,Berkeley,2010,ethnicity,white,1,1.75,3.47,104,47,26,7,45.19,25.0,6.73
FR,Berkeley,2010,ethnicity,white,2,3.47,3.79,193,147,24,4,76.17,12.44,2.07
FR,Berkeley,2010,ethnicity,white,3,3.79,4.0,846,688,93,7,81.32,10.99,0.83
FR,Berkeley,2010,first_gen_status,first_gen,1,1.75,3.47,76,30,22,6,39.47,28.95,7.89
FR,Berkeley,2010,first_gen_status,first_gen,2,3.47,3.79,240,137,60,7,57.08,25.0,2.92
FR,Berkeley,2010,first_gen_status,first_gen,3,3.79,4.0,604,427,121,11,70.7,20.03,1.82
FR,Berkeley,2010,first_gen_status,not_first_gen,1,1.75,3.47,168,83,35,11,49.4,20.83,6.55
FR,Berkeley,2010,first_gen_status,not_first_gen,2,3.47,3.79,473,351,57,15,74.21,12.05,3.17
FR,Berkeley,2010,first_gen_status,not_first_gen,3,3.79,4.0,2143,1770,214,35,82.59,9.99,1.63
FR,Berkeley,2010,overall,overall,1,1.75,3.47,270,127,61,17,47.04,22.59,6.3
FR,Berkeley,2010,overall,overall,2,3.47,3.79,767,532,123,25,69.36,16.04,3.26
FR,Berkeley,2010,overall,overall,3,3.79,4.0,2950,2371,352,47,80.37,11.93,1.59
FR,Berkeley,2010,pell_status,non_pell,1,1.75,3.47,175,92,38,9,52.57,21.71,5.14
FR,Berkeley,2010,pell_status,non_pell,2,3.47,3.79,440,341,47,11,77.5,10.68,2.5
FR,Berkeley,2010,pell_status,non_pell,3,3.79,4.0,2042,1711,187,31,83.79,9.16,1.52
FR,Berkeley,2010,pell_status,pell,1,1.75,3.47,95,35,23,8,36.84,24.21,8.42
FR,Berkeley,2010,pell_status,pell,2,3.47,3.79,327,191,76,14,58.41,23.24,4.28
FR,Berkeley,2010,pell_status,pell,3,3.79,4.0,908,660,165,16,72.69,18.17,1.76
FR,Berkeley,2011,ethnicity,aian,1,0.87,3.5,4,3,1,0,75.0,25.0,0.0
FR,Berkeley,2011,ethnicity,aian,2,3.5,3.8,10,6,3,0,60.0,30.0,0.0
FR,Berkeley,2011,ethnicity,aian,3,3.8,4.0,20,16,2,2,80.0,10.0,10.0
FR,Berkeley,2011,ethnicity,asian,1,0.87,3.5,82,52,12,4,63.41,14.63,4.88
FR,Berkeley,2011,ethnicity,asian,2,3.5,3.8,403,292,54,17,72.46,13.4,4.22
FR,Berkeley,2011,ethnicity,asian,3,3.8,4.0,1374,1161,125,20,84.5,9.1,1.46
FR,Berkeley,2011,ethnicity,black,1,0.87,3.5,35,11,10,2,31.43,28.57,5.71
FR,Berkeley,2011,ethnicity,black,2,3.5,3.8,40,23,8,4,57.5,20.0,10.0
FR,Berkeley,2011,ethnicity,black,3,3.8,4.0,55,37,11,1,67.27,20.0,1.82
FR,Berkeley,2011,ethnicity,hispanic_latino,1,0.87,3.5,42,17,19,0,40.48,45.24,0.0
FR,Berkeley,2011,ethnicity,hispanic_latino,2,3.5,3.8,138,80,38,3,57.97,27.54,2.17
FR,Berkeley,2011,ethnicity,hispanic_latino,3,3.8,4.0,293,187,63,9,63.82,21.5,3.07
FR,Berkeley,2011,ethnicity,international,1,0.87,3.5,47,34,4,1,72.34,8.51,2.13
FR,Berkeley,2011,ethnicity,international,2,3.5,3.8,122,79,15,9,64.75,12.3,7.38
FR,Berkeley,2011,ethnicity,international,3,3.8,4.0,319,231,36,21,72.41,11.29,6.58
FR,Berkeley,2011,ethnicity,white,1,0.87,3.5,120,64,31,3,53.33,25.83,2.5
FR,Berkeley,2011,ethnicity,white,2,3.5,3.8,230,163,29,9,70.87,12.61,3.91
FR,Berkeley,2011,ethnicity,white,3,3.8,4.0,838,678,80,14,80.91,9.55,1.67
FR,Berkeley,2011,first_gen_status,first_gen,1,0.87,3.5,71,27,24,1,38.03,33.8,1.41
FR,Berkeley,2011,first_gen_status,first_gen,2,3.5,3.8,249,144,62,12,57.83,24.9,4.82
FR,Berkeley,2011,first_gen_status,first_gen,3,3.8,4.0,625,432,101,22,69.12,16.16,3.52
FR,Berkeley,2011,first_gen_status,not_first_gen,1,0.87,3.5,262,156,53,10,59.54,20.23,3.82
FR,Berkeley,2011,first_gen_status,not_first_gen,2,3.5,3.8,704,503,85,28,71.45,12.07,3.98
FR,Berkeley,2011,first_gen_status,not_first_gen,3,3.8,4.0,2305,1907,217,46,82.73,9.41,2.0
FR,Berkeley,2011,overall,overall,1,0.87,3.5,341,186,78,11,54.55,22.87,3.23
FR,Berkeley,2011,overall,overall,2,3.5,3.8,965,654,149,42,67.77,15.44,4.35
FR,Berkeley,2011,overall,overall,3,3.8,4.0,2977,2377,324,68,79.85,10.88,2.28
FR,Berkeley,2011,pell_status,non_pell,1,0.87,3.5,226,131,44,9,57.96,19.47,3.98
FR,Berkeley,2011,pell_status,non_pell,2,3.5,3.8,627,444,76,28,70.81,12.12,4.47
FR,Berkeley,2011,pell_status,non_pell,3,3.8,4.0,2113,1761,179,43,83.34,8.47,2.04
FR,Berkeley,2011,pell_status,pell,1,0.87,3.5,115,55,34,2,47.83,29.57,1.74
FR,Berkeley,2011,pell_status,pell,2,3.5,3.8,338,210,73,14,62.13,21.6,4.14
FR,Berkeley,2011,pell_status,pell,3,3.8,4.0,864,616,145,25,71.3,16.78,2.89
FR,Berkeley,2012,ethnicity,aian,1,1.02,3.52,3,2,0,0,66.67,0.0,0.0
FR,Berkeley,2012,ethnicity,aian,2,3.52,3.81,6,5,1,0,83.33,16.67,0.0
FR,Berkeley,2012,ethnicity,aian,3,3.81,4.0,19,14,2,1,73.68,10.53,5.26
FR,Berkeley,2012,ethnicity,asian,1,1.02,3.52,71,46,13,2,64.79,18.31,2.82
FR,Berkeley,2012,ethnicity,asian,2,3.52,3.81,327,254,54,2,77.68,16.51,0.61
FR,Berkeley,2012,ethnicity,asian,3,3.81,4.0,1387,1183,124,22,85.29,8.94,1.59
FR,Berkeley,2012,ethnicity,black,1,1.02,3.52,62,26,11,5,41.94,17.74,8.06
FR,Berkeley,2012,ethnicity,black,2,3.52,3.81,38,16,9,4,42.11,23.68,10.53
FR,Berkeley,2012,ethnicity,black,3,3.81,4.0,46,25,12,0,54.35,26.09,0.0
FR,Berkeley,2012,ethnicity,hispanic_latino,1,1.02,3.52,66,26,21,2,39.39,31.82,3.03
FR,Berkeley,2012,ethnicity,hispanic_latino,2,3.52,3.81,152,80,39,10,52.63,25.66,6.58
FR,Berkeley,2012,ethnicity,hispanic_latino,3,3.81,4.0,282,165,69,10,58.51,24.47,3.55
FR,Berkeley,2012,ethnicity,international,1,1.02,3.52,46,29,9,3,63.04,19.57,6.52
FR,Berkeley,2012,ethnicity,international,2,3.52,3.81,101,57,18,6,56.44,17.82,5.94
FR,Berkeley,2012,ethnicity,international,3,3.81,4.0,269,189,36,16,70.26,13.38,5.95
FR,Berkeley,2012,ethnicity,white,1,1.02,3.52,98,51,24,3,52.04,24.49,3.06
FR,Berkeley,2012,ethnicity,white,2,3.52,3.81,183,124,32,7,67.76,17.49,3.83
FR,Berkeley,2012,ethnicity,white,3,3.81,4.0,712,560,95,10,78.65,13.34,1.4
FR,Berkeley,2012,first_gen_status,first_gen,1,1.02,3.52,109,45,33,4,41.28,30.28,3.67
FR,Berkeley,2012,first_gen_status,first_gen,2,3.52,3.81,263,145,62,14,55.13,23.57,5.32
FR,Berkeley,2012,first_gen_status,first_gen,3,3.81,4.0,650,433,127,21,66.62,19.54,3.23
FR,Berkeley,2012,first_gen_status,not_first_gen,1,1.02,3.52,250,141,49,12,56.4,19.6,4.8
FR,Berkeley,2012,first_gen_status,not_first_gen,2,3.52,3.81,549,401,90,13,73.04,16.39,2.37
FR,Berkeley,2012,first_gen_status,not_first_gen,3,3.81,4.0,2130,1766,216,35,82.91,10.14,1.64
FR,Berkeley,2012,overall,overall,1,1.02,3.52,363,186,83,17,51.24,22.87,4.68
FR,Berkeley,2012,overall,overall,2,3.52,3.81,829,556,155,29,67.07,18.7,3.5
FR,Berkeley,2012,overall,overall,3,3.81,4.0,2820,2227,349,59,78.97,12.38,2.09
FR,Berkeley,2012,pell_status,non_pell,1,1.02,3.52,217,123,44,8,56.68,20.28,3.69
FR,Berkeley,2012,pell_status,non_pell,2,3.52,3.81,498,364,78,14,73.09,15.66,2.81
FR,Berkeley,2012,pell_status,non_pell,3,3.81,4.0,1985,1656,185,30,83.43,9.32,1.51
FR,Berkeley,2012,pell_status,pell,1,1.02,3.52,146,63,39,9,43.15,26.71,6.16
FR,Berkeley,2012,pell_status,pell,2,3.52,3.81,331,192,77,15,58.01,23.26,4.53
FR,Berkeley,2012,pell_status,pell,3,3.81,4.0,835,571,164,29,68.38,19.64,3.47
FR,Berkeley,2013,ethnicity,aian,1,1.21,3.57,3,2,1,0,66.67,33.33,0.0
FR,Berkeley,2013,ethnicity,aian,2,3.57,3.84,4,1,1,1,25.0,25.0,25.0
FR,Berkeley,2013,ethnicity,aian,3,3.84,4.0,11,8,2,1,72.73,18.18,9.09
FR,Berkeley,2013,ethnicity,asian,1,1.21,3.57,85,58,16,7,68.24,18.82,8.24
FR,Berkeley,2013,ethnicity,asian,2,3.57,3.84,381,295,53,10,77.43,13.91,2.62
FR,Berkeley,2013,ethnicity,asian,3,3.84,4.0,1358,1153,142,29,84.9,10.46,2.14
FR,Berkeley,2013,ethnicity,black,1,1.21,3.57,44,18,10,4,40.91,22.73,9.09
FR,Berkeley,2013,ethnicity,black,2,3.57,3.84,29,14,7,2,48.28,24.14,6.9
FR,Berkeley,2013,ethnicity,black,3,3.84,4.0,54,34,9,1,62.96,16.67,1.85
FR,Berkeley,2013,ethnicity,hispanic_latino,1,1.21,3.57,70,29,21,6,41.43,30.0,8.57
FR,Berkeley,2013,ethnicity,hispanic_latino,2,3.57,3.84,157,76,42,13,48.41,26.75,8.28
FR,Berkeley,2013,ethnicity,hispanic_latino,3,3.84,4.0,304,185,64,15,60.86,21.05,4.93
FR,Berkeley,2013,ethnicity,international,1,1.21,3.57,44,29,7,3,65.91,15.91,6.82
FR,Berkeley,2013,ethnicity,international,2,3.57,3.84,149,107,22,12,71.81,14.77,8.05
FR,Berkeley,2013,ethnicity,international,3,3.84,4.0,407,311,44,18,76.41,10.81,4.42
FR,Berkeley,2013,ethnicity,white,1,1.21,3.57,123,67,25,6,54.47,20.33,4.88
FR,Berkeley,2013,ethnicity,white,2,3.57,3.84,195,146,26,3,74.87,13.33,1.54
FR,Berkeley,2013,ethnicity,white,3,3.84,4.0,825,665,102,9,80.61,12.36,1.09
FR,Berkeley,2013,first_gen_status,first_gen,1,1.21,3.57,141,75,29,12,53.19,20.57,8.51
FR,Berkeley,2013,first_gen_status,first_gen,2,3.57,3.84,303,179,65,18,59.08,21.45,5.94
FR,Berkeley,2013,first_gen_status,first_gen,3,3.84,4.0,698,487,120,32,69.77,17.19,4.58
FR,Berkeley,2013,first_gen_status,not_first_gen,1,1.21,3.57,237,134,53,14,56.54,22.36,5.91
FR,Berkeley,2013,first_gen_status,not_first_gen,2,3.57,3.84,639,478,91,22,74.8,14.24,3.44
FR,Berkeley,2013,first_gen_status,not_first_gen,3,3.84,4.0,2323,1925,249,42,82.87,10.72,1.81
FR,Berkeley,2013,overall,overall,1,1.21,3.57,382,210,82,26,54.97,21.47,6.81
FR,Berkeley,2013,overall,overall,2,3.57,3.84,959,670,159,41,69.86,16.58,4.28
FR,Berkeley,2013,overall,overall,3,3.84,4.0,3064,2443,375,74,79.73,12.24,2.42
FR,Berkeley,2013,pell_status,non_pell,1,1.21,3.57,226,129,48,16,57.08,21.24,7.08
FR,Berkeley,2013,pell_status,non_pell,2,3.57,3.84,604,459,79,24,75.99,13.08,3.97
FR,Berkeley,2013,pell_status,non_pell,3,3.84,4.0,2219,1852,231,44,83.46,10.41,1.98
FR,Berkeley,2013,pell_status,pell,1,1.21,3.57,156,81,34,10,51.92,21.79,6.41
FR,Berkeley,2013,pell_status,pell,2,3.57,3.84,355,211,80,17,59.44,22.54,4.79
FR,Berkeley,2013,pell_status,pell,3,3.84,4.0,845,591,144,30,69.94,17.04,3.55
FR,Berkeley,2014,ethnicity,aian,1,0.25,3.59,5,2,1,0,40.0,20.0,0.0
FR,Berkeley,2014,ethnicity,aian,2,3.59,3.86,14,5,4,1,35.71,28.57,7.14
FR,Berkeley,2014,ethnicity,aian,3,3.86,4.0,18,14,0,1,77.78,0.0,5.56
FR,Berkeley,2014,ethnicity,asian,1,0.25,3.59,99,67,13,2,67.68,13.13,2.02
FR,Berkeley,2014,ethnicity,asian,2,3.59,3.86,401,311,51,11,77.56,12.72,2.74
FR,Berkeley,2014,ethnicity,asian,3,3.86,4.0,1318,1098,148,24,83.31,11.23,1.82
FR,Berkeley,2014,ethnicity,black,1,0.25,3.59,53,27,14,0,50.94,26.42,0.0
FR,Berkeley,2014,ethnicity,black,2,3.59,3.86,28,14,5,3,50.0,17.86,10.71
FR,Berkeley,2014,ethnicity,black,3,3.86,4.0,55,36,13,0,65.45,23.64,0.0
FR,Berkeley,2014,ethnicity,hispanic_latino,1,0.25,3.59,105,43,27,9,40.95,25.71,8.57
FR,Berkeley,2014,ethnicity,hispanic_latino,2,3.59,3.86,188,104,51,5,55.32,27.13,2.66
FR,Berkeley,2014,ethnicity,hispanic_latino,3,3.86,4.0,327,210,77,7,64.22,23.55,2.14
FR,Berkeley,2014,ethnicity,international,1,0.25,3.59,38,21,10,0,55.26,26.32,0.0
FR,Berkeley,2014,ethnicity,international,2,3.59,3.86,128,93,14,4,72.66,10.94,3.12
FR,Berkeley,2014,ethnicity,international,3,3.86,4.0,316,239,38,12,75.63,12.03,3.8
FR,Berkeley,2014,ethnicity,white,1,0.25,3.59,147,87,26,5,59.18,17.69,3.4
FR,Berkeley,2014,ethnicity,white,2,3.59,3.86,254,200,33,7,78.74,12.99,2.76
FR,Berkeley,2014,ethnicity,white,3,3.86,4.0,755,622,84,9,82.38,11.13,1.19
FR,Berkeley,2014,first_gen_status,first_gen,1,0.25,3.59,170,75,47,11,44.12,27.65,6.47
FR,Berkeley,2014,first_gen_status,first_gen,2,3.59,3.86,294,171,65,8,58.16,22.11,2.72
FR,Berkeley,2014,first_gen_status,first_gen,3,3.86,4.0,642,454,120,16,70.72,18.69,2.49
FR,Berkeley,2014,first_gen_status,not_first_gen,1,0.25,3.59,286,174,48,6,60.84,16.78,2.1
FR,Berkeley,2014,first_gen_status,not_first_gen,2,3.59,3.86,744,574,99,23,77.15,13.31,3.09
FR,Berkeley,2014,first_gen_status,not_first_gen,3,3.86,4.0,2215,1827,244,38,82.48,11.02,1.72
FR,Berkeley,2014,overall,overall,1,0.25,3.59,465,256,96,17,55.05,20.65,3.66
FR,Berkeley,2014,overall,overall,2,3.59,3.86,1055,759,167,31,71.94,15.83,2.94
FR,Berkeley,2014,overall,overall,3,3.86,4.0,2910,2323,373,54,79.83,12.82,1.86
FR,Berkeley,2014,pell_status,non_pell,1,0.25,3.59,265,164,47,7,61.89,17.74,2.64
FR,Berkeley,2014,pell_status,non_pell,2,3.59,3.86,688,546,82,16,79.36,11.92,2.33
FR,Berkeley,2014,pell_status,non_pell,3,3.86,4.0,2072,1733,214,29,83.64,10.33,1.4
FR,Berkeley,2014,pell_status,pell,1,0.25,3.59,200,92,49,10,46.0,24.5,5.0
FR,Berkeley,2014,pell_status,pell,2,3.59,3.86,367,213,85,15,58.04,23.16,4.09
FR,Berkeley,2014,pell_status,pell,3,3.86,4.0,838,590,159,25,70.41,18.97,2.98
FR,Berkeley,2015,ethnicity,aian,1,1.0,3.61,6,2,1,1,33.33,16.67,16.67
FR,Berkeley,2015,ethnicity,aian,2,3.61,3.87,7,4,1,1,57.14,14.29,14.29
FR,Berkeley,2015,ethnicity,aian,3,3.87,4.0,13,9,2,2,69.23,15.38,15.38
FR,Berkeley,2015,ethnicity,asian,1,1.0,3.61,110,79,18,2,71.82,16.36,1.82
FR,Berkeley,2015,ethnicity,asian,2,3.61,3.87,625,500,67,15,80.0,10.72,2.4
FR,Berkeley,2015,ethnicity,asian,3,3.87,4.0,1606,1399,134,19,87.11,8.34,1.18
FR,Berkeley,2015,ethnicity,black,1,1.0,3.61,52,21,12,4,40.38,23.08,7.69
FR,Berkeley,2015,ethnicity,black,2,3.61,3.87,37,20,8,0,54.05,21.62,0.0
FR,Berkeley,2015,ethnicity,black,3,3.87,4.0,65,42,15,1,64.62,23.08,1.54
FR,Berkeley,2015,ethnicity,hispanic_latino,1,1.0,3.61,80,43,16,7,53.75,20.0,8.75
FR,Berkeley,2015,ethnicity,hispanic_latino,2,3.61,3.87,195,105,39,12,53.85,20.0,6.15
FR,Berkeley,2015,ethnicity,hispanic_latino,3,3.87,4.0,409,272,85,10,66.5,20.78,2.44
FR,Berkeley,2015,ethnicity,international,1,1.0,3.61,44,30,7,2,68.18,15.91,4.55
FR,Berkeley,2015,ethnicity,international,2,3.61,3.87,131,90,22,3,68.7,16.79,2.29
