level,family,subgroup,school,cohort,measure,rate_pct,numer,denom
TR,fg,not_first_gen,Scripps Institution of Oceanography,2014,grad2,33.33,5,15
TR,fg,not_first_gen,Scripps Institution of Oceanography,2014,grad3,66.67,10,15
TR,fg,not_first_gen,Scripps Institution of Oceanography,2014,grad4,86.67,13,15
TR,fg,not_first_gen,Scripps Institution of Oceanography,2014,ret1,93.33,14,15
TR,fg,not_first_gen,Scripps Institution of Oceanography,2015,grad3,78.57,11,14
TR,fg,not_first_gen,Scripps Institution of Oceanography,2015,grad4,78.57,11,14
TR,fg,not_first_gen,Scripps Institution of Oceanography,2015,ret1,92.86,13,14
TR,fg,not_first_gen,Scripps Institution of Oceanography,2016,grad3,73.91,17,23
TR,fg,not_first_gen,Scripps Institution of Oceanography,2016,grad4,86.96,20,23
TR,fg,not_first_gen,Scripps Institution of Oceanography,2016,ret1,91.3,21,23
TR,fg,not_first_gen,Scripps Institution of Oceanography,2017,grad2,33.33,12,36
TR,fg,not_first_gen,Scripps Institution of Oceanography,2017,grad3,75.0,27,36
TR,fg,not_first_gen,Scripps Institution of Oceanography,2017,grad4,83.33,30,36
TR,fg,not_first_gen,Scripps Institution of Oceanography,2017,ret1,97.22,35,36
TR,fg,not_first_gen,Scripps Institution of Oceanography,2018,grad2,46.15,18,39
TR,fg,not_first_gen,Scripps Institution of Oceanography,2018,grad3,79.49,31,39
TR,fg,not_first_gen,Scripps Institution of Oceanography,2018,grad4,87.18,34,39
TR,fg,not_first_gen,Scripps Institution of Oceanography,2018,ret1,92.31,36,39
TR,fg,not_first_gen,Scripps Institution of Oceanography,2019,grad2,62.5,20,32
TR,fg,not_first_gen,Scripps Institution of Oceanography,2019,grad3,87.5,28,32
TR,fg,not_first_gen,Scripps Institution of Oceanography,2019,grad4,90.62,29,32
TR,fg,not_first_gen,Scripps Institution of Oceanography,2019,grad5,3.12,1,32
TR,fg,not_first_gen,Scripps Institution of Oceanography,2019,ret1,96.88,31,32
TR,fg,not_first_gen,Scripps Institution of Oceanography,2020,grad2,62.5,15,24
TR,fg,not_first_gen,Scripps Institution of Oceanography,2020,grad3,79.17,19,24
TR,fg,not_first_gen,Scripps Institution of Oceanography,2020,grad4,87.5,21,24
TR,fg,not_first_gen,Scripps Institution of Oceanography,2020,ret1,95.83,23,24
TR,fg,not_first_gen,Scripps Institution of Oceanography,2021,grad2,45.16,14,31
TR,fg,not_first_gen,Scripps Institution of Oceanography,2021,grad3,83.87,26,31
TR,fg,not_first_gen,Scripps Institution of Oceanography,2021,grad4,90.32,28,31
TR,fg,not_first_gen,Scripps Institution of Oceanography,2021,ret1,93.55,29,31
TR,fg,not_first_gen,Scripps Institution of Oceanography,2022,grad2,46.67,21,45
TR,fg,not_first_gen,Scripps Institution of Oceanography,2022,grad3,80.0,36,45
TR,fg,not_first_gen,Scripps Institution of Oceanography,2022,ret1,88.89,40,45
TR,fg,not_first_gen,Scripps Institution of Oceanography,2023,grad2,76.47,13,17
TR,fg,not_first_gen,Scripps Institution of Oceanography,2023,ret1,100.0,17,17
TR,fg,not_first_gen,Scripps Institution of Oceanography,2024,ret1,100.0,36,36
TR,fg,not_first_gen,Social Sciences,2014,grad2,61.55,317,515
TR,fg,not_first_gen,Social Sciences,2014,grad3,87.57,451,515
TR,fg,not_first_gen,Social Sciences,2014,grad4,90.87,468,515
TR,fg,not_first_gen,Social Sciences,2014,grad5,0.58,3,515
TR,fg,not_first_gen,Social Sciences,2014,ret1,93.4,481,515
TR,fg,not_first_gen,Social Sciences,2015,grad2,59.65,337,565
TR,fg,not_first_gen,Social Sciences,2015,grad3,85.13,481,565
TR,fg,not_first_gen,Social Sciences,2015,grad4,89.38,505,565
TR,fg,not_first_gen,Social Sciences,2015,ret1,92.21,521,565
TR,fg,not_first_gen,Social Sciences,2016,grad2,60.71,323,532
TR,fg,not_first_gen,Social Sciences,2016,grad3,82.14,437,532
TR,fg,not_first_gen,Social Sciences,2016,grad4,89.29,475,532
TR,fg,not_first_gen,Social Sciences,2016,ret1,92.86,494,532
TR,fg,not_first_gen,Social Sciences,2017,grad2,66.27,387,584
TR,fg,not_first_gen,Social Sciences,2017,grad3,87.5,511,584
TR,fg,not_first_gen,Social Sciences,2017,grad4,91.95,537,584
TR,fg,not_first_gen,Social Sciences,2017,ret1,93.32,545,584
TR,fg,not_first_gen,Social Sciences,2018,grad2,66.05,395,598
TR,fg,not_first_gen,Social Sciences,2018,grad3,86.45,517,598
TR,fg,not_first_gen,Social Sciences,2018,grad4,89.63,536,598
TR,fg,not_first_gen,Social Sciences,2018,grad5,1.17,7,598
TR,fg,not_first_gen,Social Sciences,2018,ret1,92.64,554,598
TR,fg,not_first_gen,Social Sciences,2019,grad2,68.74,530,771
TR,fg,not_first_gen,Social Sciences,2019,grad3,87.16,672,771
TR,fg,not_first_gen,Social Sciences,2019,grad4,89.88,693,771
TR,fg,not_first_gen,Social Sciences,2019,grad5,1.43,11,771
TR,fg,not_first_gen,Social Sciences,2019,ret1,94.29,727,771
TR,fg,not_first_gen,Social Sciences,2020,grad2,66.56,434,652
TR,fg,not_first_gen,Social Sciences,2020,grad3,84.66,552,652
TR,fg,not_first_gen,Social Sciences,2020,grad4,88.65,578,652
TR,fg,not_first_gen,Social Sciences,2020,grad5,1.38,9,652
TR,fg,not_first_gen,Social Sciences,2020,ret1,91.87,599,652
TR,fg,not_first_gen,Social Sciences,2021,grad2,67.37,481,714
TR,fg,not_first_gen,Social Sciences,2021,grad3,84.45,603,714
TR,fg,not_first_gen,Social Sciences,2021,grad4,88.66,633,714
TR,fg,not_first_gen,Social Sciences,2021,ret1,91.88,656,714
TR,fg,not_first_gen,Social Sciences,2022,grad2,65.86,569,864
TR,fg,not_first_gen,Social Sciences,2022,grad3,84.61,731,864
TR,fg,not_first_gen,Social Sciences,2022,ret1,94.56,817,864
TR,fg,not_first_gen,Social Sciences,2023,grad2,68.3,612,896
TR,fg,not_first_gen,Social Sciences,2023,ret1,96.32,863,896
TR,fg,not_first_gen,Social Sciences,2024,ret1,95.82,1077,1124
TR,fg,not_first_gen,Special,2015,grad3,52.08,25,48
TR,fg,not_first_gen,Special,2015,grad4,64.58,31,48
TR,fg,not_first_gen,Special,2015,ret1,83.33,40,48
TR,fg,not_first_gen,Special,2016,grad2,12.61,15,119
TR,fg,not_first_gen,Special,2016,grad3,62.18,74,119
TR,fg,not_first_gen,Special,2016,grad4,83.19,99,119
TR,fg,not_first_gen,Special,2016,ret1,89.92,107,119
TR,pell,non_pell,Arts & Humanities,2014,grad2,43.08,28,65
TR,pell,non_pell,Arts & Humanities,2014,grad3,78.46,51,65
TR,pell,non_pell,Arts & Humanities,2014,grad4,86.15,56,65
TR,pell,non_pell,Arts & Humanities,2014,grad5,3.08,2,65
TR,pell,non_pell,Arts & Humanities,2014,ret1,92.31,60,65
TR,pell,non_pell,Arts & Humanities,2015,grad2,55.91,52,93
TR,pell,non_pell,Arts & Humanities,2015,grad3,82.8,77,93
TR,pell,non_pell,Arts & Humanities,2015,grad4,90.32,84,93
TR,pell,non_pell,Arts & Humanities,2015,ret1,90.32,84,93
TR,pell,non_pell,Arts & Humanities,2016,grad2,48.84,42,86
TR,pell,non_pell,Arts & Humanities,2016,grad3,93.02,80,86
TR,pell,non_pell,Arts & Humanities,2016,grad4,94.19,81,86
TR,pell,non_pell,Arts & Humanities,2016,ret1,95.35,82,86
TR,pell,non_pell,Arts & Humanities,2017,grad2,55.83,67,120
TR,pell,non_pell,Arts & Humanities,2017,grad3,80.0,96,120
TR,pell,non_pell,Arts & Humanities,2017,grad4,85.0,102,120
TR,pell,non_pell,Arts & Humanities,2017,ret1,96.67,116,120
TR,pell,non_pell,Arts & Humanities,2018,grad2,69.84,88,126
TR,pell,non_pell,Arts & Humanities,2018,grad3,85.71,108,126
TR,pell,non_pell,Arts & Humanities,2018,grad4,88.89,112,126
TR,pell,non_pell,Arts & Humanities,2018,grad5,0.79,1,126
TR,pell,non_pell,Arts & Humanities,2018,ret1,93.65,118,126
TR,pell,non_pell,Arts & Humanities,2019,grad2,60.74,82,135
TR,pell,non_pell,Arts & Humanities,2019,grad3,80.0,108,135
TR,pell,non_pell,Arts & Humanities,2019,grad4,85.19,115,135
TR,pell,non_pell,Arts & Humanities,2019,grad5,1.48,2,135
TR,pell,non_pell,Arts & Humanities,2019,ret1,88.89,120,135
TR,pell,non_pell,Arts & Humanities,2020,grad2,46.58,68,146
TR,pell,non_pell,Arts & Humanities,2020,grad3,78.08,114,146
TR,pell,non_pell,Arts & Humanities,2020,grad4,84.25,123,146
TR,pell,non_pell,Arts & Humanities,2020,grad5,2.74,4,146
TR,pell,non_pell,Arts & Humanities,2020,ret1,84.25,123,146
TR,pell,non_pell,Arts & Humanities,2021,grad2,55.56,90,162
TR,pell,non_pell,Arts & Humanities,2021,grad3,76.54,124,162
TR,pell,non_pell,Arts & Humanities,2021,grad4,83.33,135,162
TR,pell,non_pell,Arts & Humanities,2021,ret1,90.74,147,162
TR,pell,non_pell,Arts & Humanities,2022,grad2,65.42,70,107
TR,pell,non_pell,Arts & Humanities,2022,grad3,85.98,92,107
TR,pell,non_pell,Arts & Humanities,2022,ret1,95.33,102,107
TR,pell,non_pell,Arts & Humanities,2023,grad2,55.1,81,147
TR,pell,non_pell,Arts & Humanities,2023,ret1,91.84,135,147
TR,pell,non_pell,Arts & Humanities,2024,ret1,92.62,113,122
TR,pell,non_pell,Biology,2014,grad2,42.94,73,170
TR,pell,non_pell,Biology,2014,grad3,81.18,138,170
TR,pell,non_pell,Biology,2014,grad4,90.0,153,170
TR,pell,non_pell,Biology,2014,grad5,1.18,2,170
TR,pell,non_pell,Biology,2014,ret1,96.47,164,170
TR,pell,non_pell,Biology,2015,grad2,50.0,127,254
TR,pell,non_pell,Biology,2015,grad3,79.92,203,254
TR,pell,non_pell,Biology,2015,grad4,89.37,227,254
TR,pell,non_pell,Biology,2015,ret1,94.88,241,254
TR,pell,non_pell,Biology,2016,grad2,49.24,97,197
TR,pell,non_pell,Biology,2016,grad3,81.22,160,197
TR,pell,non_pell,Biology,2016,grad4,87.31,172,197
TR,pell,non_pell,Biology,2016,ret1,95.43,188,197
TR,pell,non_pell,Biology,2017,grad2,58.9,86,146
TR,pell,non_pell,Biology,2017,grad3,87.67,128,146
TR,pell,non_pell,Biology,2017,grad4,89.73,131,146
TR,pell,non_pell,Biology,2017,ret1,97.26,142,146
TR,pell,non_pell,Biology,2018,grad2,65.25,92,141
TR,pell,non_pell,Biology,2018,grad3,85.82,121,141
TR,pell,non_pell,Biology,2018,grad4,88.65,125,141
TR,pell,non_pell,Biology,2018,grad5,1.42,2,141
TR,pell,non_pell,Biology,2018,ret1,96.45,136,141
TR,pell,non_pell,Biology,2019,grad2,75.82,138,182
TR,pell,non_pell,Biology,2019,grad3,91.76,167,182
TR,pell,non_pell,Biology,2019,grad4,93.96,171,182
TR,pell,non_pell,Biology,2019,grad5,0.55,1,182
TR,pell,non_pell,Biology,2019,ret1,95.6,174,182
TR,pell,non_pell,Biology,2020,grad2,69.46,116,167
TR,pell,non_pell,Biology,2020,grad3,92.81,155,167
TR,pell,non_pell,Biology,2020,grad4,94.01,157,167
TR,pell,non_pell,Biology,2020,grad5,1.2,2,167
TR,pell,non_pell,Biology,2020,ret1,97.01,162,167
TR,pell,non_pell,Biology,2021,grad2,68.18,150,220
TR,pell,non_pell,Biology,2021,grad3,85.0,187,220
TR,pell,non_pell,Biology,2021,grad4,89.55,197,220
TR,pell,non_pell,Biology,2021,ret1,95.45,210,220
TR,pell,non_pell,Biology,2022,grad2,68.48,126,184
TR,pell,non_pell,Biology,2022,grad3,88.59,163,184
TR,pell,non_pell,Biology,2022,ret1,96.2,177,184
TR,pell,non_pell,Biology,2023,grad2,75.47,160,212
TR,pell,non_pell,Biology,2023,ret1,96.23,204,212
TR,pell,non_pell,Biology,2024,ret1,97.07,199,205
TR,pell,non_pell,Engineering,2014,grad2,6.76,23,340
TR,pell,non_pell,Engineering,2014,grad3,69.41,236,340
TR,pell,non_pell,Engineering,2014,grad4,82.94,282,340
TR,pell,non_pell,Engineering,2014,grad5,5.0,17,340
TR,pell,non_pell,Engineering,2014,ret1,93.82,319,340
TR,pell,non_pell,Engineering,2015,grad2,10.42,15,144
TR,pell,non_pell,Engineering,2015,grad3,80.56,116,144
TR,pell,non_pell,Engineering,2015,grad4,90.97,131,144
TR,pell,non_pell,Engineering,2015,ret1,96.53,139,144
TR,pell,non_pell,Engineering,2016,grad2,12.74,20,157
TR,pell,non_pell,Engineering,2016,grad3,80.25,126,157
TR,pell,non_pell,Engineering,2016,grad4,91.08,143,157
TR,pell,non_pell,Engineering,2016,ret1,93.63,147,157
TR,pell,non_pell,Engineering,2017,grad2,17.83,41,230
TR,pell,non_pell,Engineering,2017,grad3,83.48,192,230
TR,pell,non_pell,Engineering,2017,grad4,90.0,207,230
TR,pell,non_pell,Engineering,2017,ret1,93.48,215,230
TR,pell,non_pell,Engineering,2018,grad2,15.88,47,296
TR,pell,non_pell,Engineering,2018,grad3,77.7,230,296
TR,pell,non_pell,Engineering,2018,grad4,88.51,262,296
TR,pell,non_pell,Engineering,2018,grad5,4.39,13,296
TR,pell,non_pell,Engineering,2018,ret1,94.59,280,296
TR,pell,non_pell,Engineering,2019,grad2,26.97,65,241
TR,pell,non_pell,Engineering,2019,grad3,78.42,189,241
TR,pell,non_pell,Engineering,2019,grad4,88.38,213,241
TR,pell,non_pell,Engineering,2019,grad5,2.07,5,241
TR,pell,non_pell,Engineering,2019,ret1,94.61,228,241
TR,pell,non_pell,Engineering,2020,grad2,27.92,79,283
TR,pell,non_pell,Engineering,2020,grad3,77.39,219,283
TR,pell,non_pell,Engineering,2020,grad4,86.57,245,283
TR,pell,non_pell,Engineering,2020,grad5,2.83,8,283
TR,pell,non_pell,Engineering,2020,ret1,92.23,261,283
TR,pell,non_pell,Engineering,2021,grad2,28.75,69,240
TR,pell,non_pell,Engineering,2021,grad3,82.5,198,240
TR,pell,non_pell,Engineering,2021,grad4,90.83,218,240
TR,pell,non_pell,Engineering,2021,ret1,94.58,227,240
TR,pell,non_pell,Engineering,2022,grad2,24.31,44,181
TR,pell,non_pell,Engineering,2022,grad3,86.19,156,181
TR,pell,non_pell,Engineering,2022,ret1,96.13,174,181
TR,pell,non_pell,Engineering,2023,grad2,38.46,70,182
TR,pell,non_pell,Engineering,2023,ret1,95.05,173,182
TR,pell,non_pell,Engineering,2024,ret1,97.69,296,303
TR,pell,non_pell,Global Policy & Strategy,2014,grad2,67.65,23,34
TR,pell,non_pell,Global Policy & Strategy,2014,grad3,94.12,32,34
TR,pell,non_pell,Global Policy & Strategy,2014,grad4,94.12,32,34
TR,pell,non_pell,Global Policy & Strategy,2014,ret1,94.12,32,34
TR,pell,non_pell,Global Policy & Strategy,2015,grad2,67.35,33,49
TR,pell,non_pell,Global Policy & Strategy,2015,grad3,83.67,41,49
TR,pell,non_pell,Global Policy & Strategy,2015,grad4,89.8,44,49
TR,pell,non_pell,Global Policy & Strategy,2015,ret1,89.8,44,49
TR,pell,non_pell,Global Policy & Strategy,2016,grad2,63.45,92,145
TR,pell,non_pell,Global Policy & Strategy,2016,grad3,88.97,129,145
TR,pell,non_pell,Global Policy & Strategy,2016,grad4,95.17,138,145
TR,pell,non_pell,Global Policy & Strategy,2016,ret1,93.1,135,145
TR,pell,non_pell,Global Policy & Strategy,2017,grad2,65.77,98,149
TR,pell,non_pell,Global Policy & Strategy,2017,grad3,84.56,126,149
TR,pell,non_pell,Global Policy & Strategy,2017,grad4,88.59,132,149
TR,pell,non_pell,Global Policy & Strategy,2017,ret1,92.62,138,149
TR,pell,non_pell,Global Policy & Strategy,2018,grad2,74.79,175,234
TR,pell,non_pell,Global Policy & Strategy,2018,grad3,91.03,213,234
TR,pell,non_pell,Global Policy & Strategy,2018,grad4,93.16,218,234
TR,pell,non_pell,Global Policy & Strategy,2018,grad5,1.28,3,234
TR,pell,non_pell,Global Policy & Strategy,2018,ret1,91.45,214,234
TR,pell,non_pell,Global Policy & Strategy,2019,grad2,71.18,121,170
TR,pell,non_pell,Global Policy & Strategy,2019,grad3,89.41,152,170
TR,pell,non_pell,Global Policy & Strategy,2019,grad4,92.35,157,170
TR,pell,non_pell,Global Policy & Strategy,2019,grad5,0.59,1,170
TR,pell,non_pell,Global Policy & Strategy,2019,ret1,92.94,158,170
TR,pell,non_pell,Global Policy & Strategy,2020,grad2,61.78,139,225
TR,pell,non_pell,Global Policy & Strategy,2020,grad3,81.33,183,225
TR,pell,non_pell,Global Policy & Strategy,2020,grad4,85.78,193,225
TR,pell,non_pell,Global Policy & Strategy,2020,grad5,0.89,2,225
TR,pell,non_pell,Global Policy & Strategy,2020,ret1,85.78,193,225
TR,pell,non_pell,Global Policy & Strategy,2021,grad2,64.5,129,200
TR,pell,non_pell,Global Policy & Strategy,2021,grad3,81.5,163,200
TR,pell,non_pell,Global Policy & Strategy,2021,grad4,83.5,167,200
TR,pell,non_pell,Global Policy & Strategy,2021,ret1,86.0,172,200
TR,pell,non_pell,Global Policy & Strategy,2022,grad2,60.28,85,141
TR,pell,non_pell,Global Policy & Strategy,2022,grad3,84.4,119,141
TR,pell,non_pell,Global Policy & Strategy,2022,ret1,94.33,133,141
TR,pell,non_pell,Global Policy & Strategy,2023,grad2,58.62,68,116
TR,pell,non_pell,Global Policy & Strategy,2023,ret1,89.66,104,116
TR,pell,non_pell,Global Policy & Strategy,2024,ret1,88.99,97,109
TR,pell,non_pell,Halicioğlu Data Science Institute,2020,grad2,3.7,1,27
TR,pell,non_pell,Halicioğlu Data Science Institute,2020,grad3,77.78,21,27
TR,pell,non_pell,Halicioğlu Data Science Institute,2020,grad4,85.19,23,27
TR,pell,non_pell,Halicioğlu Data Science Institute,2020,grad5,7.41,2,27
TR,pell,non_pell,Halicioğlu Data Science Institute,2020,ret1,96.3,26,27
TR,pell,non_pell,Halicioğlu Data Science Institute,2021,grad3,62.5,10,16
TR,pell,non_pell,Halicioğlu Data Science Institute,2021,grad4,100.0,16,16
TR,pell,non_pell,Halicioğlu Data Science Institute,2021,ret1,100.0,16,16
TR,pell,non_pell,Halicioğlu Data Science Institute,2022,grad2,2.63,1,38
TR,pell,non_pell,Halicioğlu Data Science Institute,2022,grad3,81.58,31,38
TR,pell,non_pell,Halicioğlu Data Science Institute,2022,ret1,92.11,35,38
TR,pell,non_pell,Halicioğlu Data Science Institute,2023,grad2,6.35,4,63
TR,pell,non_pell,Halicioğlu Data Science Institute,2023,ret1,93.65,59,63
TR,pell,non_pell,Halicioğlu Data Science Institute,2024,ret1,96.0,96,100
TR,pell,non_pell,Physical Sciences,2014,grad2,30.67,23,75
TR,pell,non_pell,Physical Sciences,2014,grad3,70.67,53,75
TR,pell,non_pell,Physical Sciences,2014,grad4,86.67,65,75
TR,pell,non_pell,Physical Sciences,2014,grad5,5.33,4,75
TR,pell,non_pell,Physical Sciences,2014,ret1,96.0,72,75
TR,pell,non_pell,Physical Sciences,2015,grad2,31.98,63,197
TR,pell,non_pell,Physical Sciences,2015,grad3,72.59,143,197
TR,pell,non_pell,Physical Sciences,2015,grad4,83.76,165,197
TR,pell,non_pell,Physical Sciences,2015,ret1,92.39,182,197
TR,pell,non_pell,Physical Sciences,2016,grad2,32.98,62,188
TR,pell,non_pell,Physical Sciences,2016,grad3,72.87,137,188
TR,pell,non_pell,Physical Sciences,2016,grad4,82.45,155,188
TR,pell,non_pell,Physical Sciences,2016,ret1,92.02,173,188
TR,pell,non_pell,Physical Sciences,2017,grad2,45.62,73,160
TR,pell,non_pell,Physical Sciences,2017,grad3,79.38,127,160
TR,pell,non_pell,Physical Sciences,2017,grad4,85.62,137,160
TR,pell,non_pell,Physical Sciences,2017,ret1,89.38,143,160
TR,pell,non_pell,Physical Sciences,2018,grad2,54.25,83,153
TR,pell,non_pell,Physical Sciences,2018,grad3,82.35,126,153
TR,pell,non_pell,Physical Sciences,2018,grad4,86.93,133,153
TR,pell,non_pell,Physical Sciences,2018,grad5,3.27,5,153
TR,pell,non_pell,Physical Sciences,2018,ret1,92.81,142,153
TR,pell,non_pell,Physical Sciences,2019,grad2,58.9,139,236
TR,pell,non_pell,Physical Sciences,2019,grad3,85.17,201,236
TR,pell,non_pell,Physical Sciences,2019,grad4,90.25,213,236
TR,pell,non_pell,Physical Sciences,2019,grad5,1.69,4,236
TR,pell,non_pell,Physical Sciences,2019,ret1,96.61,228,236
TR,pell,non_pell,Physical Sciences,2020,grad2,50.83,92,181
TR,pell,non_pell,Physical Sciences,2020,grad3,77.35,140,181
TR,pell,non_pell,Physical Sciences,2020,grad4,84.53,153,181
TR,pell,non_pell,Physical Sciences,2020,grad5,3.31,6,181
TR,pell,non_pell,Physical Sciences,2020,ret1,87.29,158,181
TR,pell,non_pell,Physical Sciences,2021,grad2,56.76,126,222
TR,pell,non_pell,Physical Sciences,2021,grad3,82.88,184,222
TR,pell,non_pell,Physical Sciences,2021,grad4,87.39,194,222
TR,pell,non_pell,Physical Sciences,2021,ret1,91.44,203,222
TR,pell,non_pell,Physical Sciences,2022,grad2,56.25,63,112
TR,pell,non_pell,Physical Sciences,2022,grad3,80.36,90,112
TR,pell,non_pell,Physical Sciences,2022,ret1,91.07,102,112
TR,pell,non_pell,Physical Sciences,2023,grad2,60.0,102,170
TR,pell,non_pell,Physical Sciences,2023,ret1,92.35,157,170
TR,pell,non_pell,Physical Sciences,2024,ret1,93.69,193,206
TR,pell,non_pell,Public Health (Wertheim),2014,grad2,38.89,7,18
TR,pell,non_pell,Public Health (Wertheim),2014,grad3,83.33,15,18
TR,pell,non_pell,Public Health (Wertheim),2014,grad4,83.33,15,18
TR,pell,non_pell,Public Health (Wertheim),2014,ret1,83.33,15,18
TR,pell,non_pell,Public Health (Wertheim),2015,grad3,92.31,12,13
TR,pell,non_pell,Public Health (Wertheim),2015,grad4,92.31,12,13
TR,pell,non_pell,Public Health (Wertheim),2015,ret1,92.31,12,13
TR,pell,non_pell,Public Health (Wertheim),2016,grad3,86.67,13,15
TR,pell,non_pell,Public Health (Wertheim),2016,grad4,93.33,14,15
TR,pell,non_pell,Public Health (Wertheim),2016,ret1,93.33,14,15
TR,pell,non_pell,Public Health (Wertheim),2018,grad2,80.0,8,10
TR,pell,non_pell,Public Health (Wertheim),2018,grad3,10.0,1,10
TR,pell,non_pell,Public Health (Wertheim),2019,grad2,76.92,10,13
TR,pell,non_pell,Public Health (Wertheim),2019,grad3,100.0,13,13
TR,pell,non_pell,Public Health (Wertheim),2019,grad4,100.0,13,13
TR,pell,non_pell,Public Health (Wertheim),2019,ret1,100.0,13,13
TR,pell,non_pell,Public Health (Wertheim),2020,grad2,83.87,26,31
TR,pell,non_pell,Public Health (Wertheim),2020,grad3,90.32,28,31
TR,pell,non_pell,Public Health (Wertheim),2020,grad4,90.32,28,31
TR,pell,non_pell,Public Health (Wertheim),2020,ret1,93.55,29,31
TR,pell,non_pell,Public Health (Wertheim),2021,grad2,75.68,28,37
TR,pell,non_pell,Public Health (Wertheim),2021,grad3,94.59,35,37
TR,pell,non_pell,Public Health (Wertheim),2021,grad4,97.3,36,37
TR,pell,non_pell,Public Health (Wertheim),2021,ret1,91.89,34,37
TR,pell,non_pell,Public Health (Wertheim),2022,grad2,72.55,37,51
TR,pell,non_pell,Public Health (Wertheim),2022,grad3,92.16,47,51
TR,pell,non_pell,Public Health (Wertheim),2022,ret1,96.08,49,51
TR,pell,non_pell,Public Health (Wertheim),2023,grad2,76.92,30,39
TR,pell,non_pell,Public Health (Wertheim),2023,ret1,97.44,38,39
TR,pell,non_pell,Public Health (Wertheim),2024,ret1,97.78,44,45
TR,pell,non_pell,Scripps Institution of Oceanography,2014,grad2,33.33,4,12
TR,pell,non_pell,Scripps Institution of Oceanography,2014,grad3,41.67,5,12
TR,pell,non_pell,Scripps Institution of Oceanography,2014,grad4,83.33,10,12
TR,pell,non_pell,Scripps Institution of Oceanography,2014,ret1,91.67,11,12
TR,pell,non_pell,Scripps Institution of Oceanography,2015,grad3,93.75,15,16
TR,pell,non_pell,Scripps Institution of Oceanography,2015,grad4,93.75,15,16
TR,pell,non_pell,Scripps Institution of Oceanography,2015,ret1,93.75,15,16
TR,pell,non_pell,Scripps Institution of Oceanography,2016,grad3,76.47,13,17
TR,pell,non_pell,Scripps Institution of Oceanography,2016,grad4,88.24,15,17
TR,pell,non_pell,Scripps Institution of Oceanography,2016,ret1,94.12,16,17
TR,pell,non_pell,Scripps Institution of Oceanography,2017,grad2,36.36,12,33
TR,pell,non_pell,Scripps Institution of Oceanography,2017,grad3,72.73,24,33
TR,pell,non_pell,Scripps Institution of Oceanography,2017,grad4,78.79,26,33
TR,pell,non_pell,Scripps Institution of Oceanography,2017,ret1,96.97,32,33
TR,pell,non_pell,Scripps Institution of Oceanography,2018,grad2,45.0,18,40
TR,pell,non_pell,Scripps Institution of Oceanography,2018,grad3,75.0,30,40
TR,pell,non_pell,Scripps Institution of Oceanography,2018,grad4,87.5,35,40
TR,pell,non_pell,Scripps Institution of Oceanography,2018,ret1,95.0,38,40
TR,pell,non_pell,Scripps Institution of Oceanography,2019,grad2,50.0,20,40
TR,pell,non_pell,Scripps Institution of Oceanography,2019,grad3,80.0,32,40
TR,pell,non_pell,Scripps Institution of Oceanography,2019,grad4,90.0,36,40
TR,pell,non_pell,Scripps Institution of Oceanography,2019,ret1,95.0,38,40
TR,pell,non_pell,Scripps Institution of Oceanography,2020,grad2,55.17,16,29
TR,pell,non_pell,Scripps Institution of Oceanography,2020,grad3,79.31,23,29
TR,pell,non_pell,Scripps Institution of Oceanography,2020,grad4,86.21,25,29
TR,pell,non_pell,Scripps Institution of Oceanography,2020,ret1,93.1,27,29
TR,pell,non_pell,Scripps Institution of Oceanography,2021,grad2,45.65,21,46
TR,pell,non_pell,Scripps Institution of Oceanography,2021,grad3,80.43,37,46
TR,pell,non_pell,Scripps Institution of Oceanography,2021,grad4,82.61,38,46
TR,pell,non_pell,Scripps Institution of Oceanography,2021,ret1,89.13,41,46
TR,pell,non_pell,Scripps Institution of Oceanography,2022,grad2,54.0,27,50
TR,pell,non_pell,Scripps Institution of Oceanography,2022,grad3,80.0,40,50
TR,pell,non_pell,Scripps Institution of Oceanography,2022,ret1,92.0,46,50
TR,pell,non_pell,Scripps Institution of Oceanography,2023,grad2,79.17,19,24
TR,pell,non_pell,Scripps Institution of Oceanography,2023,ret1,95.83,23,24
TR,pell,non_pell,Scripps Institution of Oceanography,2024,ret1,100.0,34,34
TR,pell,non_pell,Social Sciences,2014,grad2,68.45,473,691
TR,pell,non_pell,Social Sciences,2014,grad3,89.73,620,691
TR,pell,non_pell,Social Sciences,2014,grad4,92.76,641,691
TR,pell,non_pell,Social Sciences,2014,grad5,0.72,5,691
TR,pell,non_pell,Social Sciences,2014,ret1,93.49,646,691
TR,pell,non_pell,Social Sciences,2015,grad2,65.76,461,701
TR,pell,non_pell,Social Sciences,2015,grad3,85.88,602,701
TR,pell,non_pell,Social Sciences,2015,grad4,89.87,630,701
TR,pell,non_pell,Social Sciences,2015,ret1,91.73,643,701
TR,pell,non_pell,Social Sciences,2016,grad2,64.85,463,714
TR,pell,non_pell,Social Sciences,2016,grad3,85.57,611,714
TR,pell,non_pell,Social Sciences,2016,grad4,91.18,651,714
TR,pell,non_pell,Social Sciences,2016,ret1,93.7,669,714
TR,pell,non_pell,Social Sciences,2017,grad2,68.25,490,718
TR,pell,non_pell,Social Sciences,2017,grad3,87.6,629,718
TR,pell,non_pell,Social Sciences,2017,grad4,91.36,656,718
TR,pell,non_pell,Social Sciences,2017,ret1,92.62,665,718
TR,pell,non_pell,Social Sciences,2018,grad2,67.92,487,717
