level,slice,eth,pell,fg,cohort,measure,value,n
TR,eth_x_fg,international,all,first_gen,2000,ttd_mean,2.39,
TR,eth_x_fg,international,all,first_gen,2001,grad2,53.2,310
TR,eth_x_fg,international,all,first_gen,2001,grad3,82.9,310
TR,eth_x_fg,international,all,first_gen,2001,grad4,88.1,310
TR,eth_x_fg,international,all,first_gen,2001,grad5p,89.0,310
TR,eth_x_fg,international,all,first_gen,2001,gradgpa_mean,3.13,273
TR,eth_x_fg,international,all,first_gen,2001,ret1,90.6,310
TR,eth_x_fg,international,all,first_gen,2001,ttd_mean,2.28,
TR,eth_x_fg,international,all,first_gen,2002,grad2,56.5,359
TR,eth_x_fg,international,all,first_gen,2002,grad3,86.9,359
TR,eth_x_fg,international,all,first_gen,2002,grad4,90.0,359
TR,eth_x_fg,international,all,first_gen,2002,grad5p,90.8,359
TR,eth_x_fg,international,all,first_gen,2002,gradgpa_mean,3.114,323
TR,eth_x_fg,international,all,first_gen,2002,ret1,89.7,359
TR,eth_x_fg,international,all,first_gen,2002,ttd_mean,2.28,
TR,eth_x_fg,international,all,first_gen,2003,grad2,62.7,451
TR,eth_x_fg,international,all,first_gen,2003,grad3,88.0,451
TR,eth_x_fg,international,all,first_gen,2003,grad4,90.9,451
TR,eth_x_fg,international,all,first_gen,2003,grad5p,91.8,451
TR,eth_x_fg,international,all,first_gen,2003,gradgpa_mean,3.146,410
TR,eth_x_fg,international,all,first_gen,2003,ret1,91.8,451
TR,eth_x_fg,international,all,first_gen,2003,ttd_mean,2.17,
TR,eth_x_fg,international,all,first_gen,2004,grad2,64.7,405
TR,eth_x_fg,international,all,first_gen,2004,grad3,88.4,405
TR,eth_x_fg,international,all,first_gen,2004,grad4,91.1,405
TR,eth_x_fg,international,all,first_gen,2004,grad5p,91.9,405
TR,eth_x_fg,international,all,first_gen,2004,gradgpa_mean,3.146,369
TR,eth_x_fg,international,all,first_gen,2004,ret1,92.8,405
TR,eth_x_fg,international,all,first_gen,2004,ttd_mean,2.16,
TR,eth_x_fg,international,all,first_gen,2005,grad2,63.3,349
TR,eth_x_fg,international,all,first_gen,2005,grad3,84.0,349
TR,eth_x_fg,international,all,first_gen,2005,grad4,87.1,349
TR,eth_x_fg,international,all,first_gen,2005,grad5p,88.5,349
TR,eth_x_fg,international,all,first_gen,2005,gradgpa_mean,3.233,304
TR,eth_x_fg,international,all,first_gen,2005,ret1,90.0,349
TR,eth_x_fg,international,all,first_gen,2005,ttd_mean,2.23,
TR,eth_x_fg,international,all,first_gen,2006,grad2,66.3,303
TR,eth_x_fg,international,all,first_gen,2006,grad3,88.4,303
TR,eth_x_fg,international,all,first_gen,2006,grad4,91.4,303
TR,eth_x_fg,international,all,first_gen,2006,grad5p,92.4,303
TR,eth_x_fg,international,all,first_gen,2006,gradgpa_mean,3.188,268
TR,eth_x_fg,international,all,first_gen,2006,ret1,91.7,303
TR,eth_x_fg,international,all,first_gen,2006,ttd_mean,2.2,
TR,eth_x_fg,international,all,first_gen,2007,grad2,64.7,331
TR,eth_x_fg,international,all,first_gen,2007,grad3,83.7,331
TR,eth_x_fg,international,all,first_gen,2007,grad4,88.5,331
TR,eth_x_fg,international,all,first_gen,2007,grad5p,90.9,331
TR,eth_x_fg,international,all,first_gen,2007,gradgpa_mean,3.081,293
TR,eth_x_fg,international,all,first_gen,2007,ret1,90.9,331
TR,eth_x_fg,international,all,first_gen,2007,ttd_mean,2.28,
TR,eth_x_fg,international,all,first_gen,2008,grad2,66.9,396
TR,eth_x_fg,international,all,first_gen,2008,grad3,85.4,396
TR,eth_x_fg,international,all,first_gen,2008,grad4,88.6,396
TR,eth_x_fg,international,all,first_gen,2008,grad5p,89.1,396
TR,eth_x_fg,international,all,first_gen,2008,gradgpa_mean,3.178,351
TR,eth_x_fg,international,all,first_gen,2008,ret1,91.2,396
TR,eth_x_fg,international,all,first_gen,2008,ttd_mean,2.18,
TR,eth_x_fg,international,all,first_gen,2009,grad2,68.5,444
TR,eth_x_fg,international,all,first_gen,2009,grad3,87.2,444
TR,eth_x_fg,international,all,first_gen,2009,grad4,90.3,444
TR,eth_x_fg,international,all,first_gen,2009,grad5p,91.7,444
TR,eth_x_fg,international,all,first_gen,2009,gradgpa_mean,3.189,401
TR,eth_x_fg,international,all,first_gen,2009,ret1,90.1,444
TR,eth_x_fg,international,all,first_gen,2009,ttd_mean,2.15,
TR,eth_x_fg,international,all,first_gen,2010,grad2,70.7,481
TR,eth_x_fg,international,all,first_gen,2010,grad3,90.6,481
TR,eth_x_fg,international,all,first_gen,2010,grad4,92.9,481
TR,eth_x_fg,international,all,first_gen,2010,grad5p,93.6,481
TR,eth_x_fg,international,all,first_gen,2010,gradgpa_mean,3.176,447
TR,eth_x_fg,international,all,first_gen,2010,ret1,91.3,481
TR,eth_x_fg,international,all,first_gen,2010,ttd_mean,2.11,
TR,eth_x_fg,international,all,first_gen,2011,grad2,65.6,700
TR,eth_x_fg,international,all,first_gen,2011,grad3,86.4,700
TR,eth_x_fg,international,all,first_gen,2011,grad4,90.4,700
TR,eth_x_fg,international,all,first_gen,2011,grad5p,92.0,700
TR,eth_x_fg,international,all,first_gen,2011,gradgpa_mean,3.137,644
TR,eth_x_fg,international,all,first_gen,2011,ret1,89.9,700
TR,eth_x_fg,international,all,first_gen,2011,ttd_mean,2.22,
TR,eth_x_fg,international,all,first_gen,2012,grad2,65.6,750
TR,eth_x_fg,international,all,first_gen,2012,grad3,87.3,750
TR,eth_x_fg,international,all,first_gen,2012,grad4,90.1,750
TR,eth_x_fg,international,all,first_gen,2012,grad5p,91.5,750
TR,eth_x_fg,international,all,first_gen,2012,gradgpa_mean,3.082,686
TR,eth_x_fg,international,all,first_gen,2012,ret1,90.8,750
TR,eth_x_fg,international,all,first_gen,2012,ttd_mean,2.2,
TR,eth_x_fg,international,all,first_gen,2013,grad2,67.5,946
TR,eth_x_fg,international,all,first_gen,2013,grad3,88.8,946
TR,eth_x_fg,international,all,first_gen,2013,grad4,91.4,946
TR,eth_x_fg,international,all,first_gen,2013,grad5p,92.4,946
TR,eth_x_fg,international,all,first_gen,2013,gradgpa_mean,3.146,865
TR,eth_x_fg,international,all,first_gen,2013,ret1,94.0,946
TR,eth_x_fg,international,all,first_gen,2013,ttd_mean,2.19,
TR,eth_x_fg,international,all,first_gen,2014,grad2,67.0,984
TR,eth_x_fg,international,all,first_gen,2014,grad3,87.7,984
TR,eth_x_fg,international,all,first_gen,2014,grad4,90.3,984
TR,eth_x_fg,international,all,first_gen,2014,grad5p,91.6,984
TR,eth_x_fg,international,all,first_gen,2014,gradgpa_mean,3.158,901
TR,eth_x_fg,international,all,first_gen,2014,ret1,91.7,984
TR,eth_x_fg,international,all,first_gen,2014,ttd_mean,2.2,
TR,eth_x_fg,international,all,first_gen,2015,grad2,67.5,1070
TR,eth_x_fg,international,all,first_gen,2015,grad3,87.9,1070
TR,eth_x_fg,international,all,first_gen,2015,grad4,90.9,1070
TR,eth_x_fg,international,all,first_gen,2015,grad5p,91.8,1070
TR,eth_x_fg,international,all,first_gen,2015,gradgpa_mean,3.158,973
TR,eth_x_fg,international,all,first_gen,2015,ret1,91.9,1070
TR,eth_x_fg,international,all,first_gen,2015,ttd_mean,2.17,
TR,eth_x_fg,international,all,first_gen,2016,grad2,69.5,1207
TR,eth_x_fg,international,all,first_gen,2016,grad3,89.3,1207
TR,eth_x_fg,international,all,first_gen,2016,grad4,91.5,1207
TR,eth_x_fg,international,all,first_gen,2016,grad5p,92.4,1207
TR,eth_x_fg,international,all,first_gen,2016,gradgpa_mean,3.141,1115
TR,eth_x_fg,international,all,first_gen,2016,ret1,92.1,1207
TR,eth_x_fg,international,all,first_gen,2016,ttd_mean,2.12,
TR,eth_x_fg,international,all,first_gen,2017,grad2,70.3,1112
TR,eth_x_fg,international,all,first_gen,2017,grad3,89.6,1112
TR,eth_x_fg,international,all,first_gen,2017,grad4,91.9,1112
TR,eth_x_fg,international,all,first_gen,2017,grad5p,92.5,1112
TR,eth_x_fg,international,all,first_gen,2017,gradgpa_mean,3.185,1022
TR,eth_x_fg,international,all,first_gen,2017,ret1,92.2,1112
TR,eth_x_fg,international,all,first_gen,2017,ttd_mean,2.1,
TR,eth_x_fg,international,all,first_gen,2018,grad2,71.8,1172
TR,eth_x_fg,international,all,first_gen,2018,grad3,90.6,1172
TR,eth_x_fg,international,all,first_gen,2018,grad4,92.7,1172
TR,eth_x_fg,international,all,first_gen,2018,grad5p,93.3,1172
TR,eth_x_fg,international,all,first_gen,2018,gradgpa_mean,3.318,1087
TR,eth_x_fg,international,all,first_gen,2018,ret1,92.9,1172
TR,eth_x_fg,international,all,first_gen,2018,ttd_mean,2.08,
TR,eth_x_fg,international,all,first_gen,2019,grad2,70.8,1167
TR,eth_x_fg,international,all,first_gen,2019,grad3,88.2,1167
TR,eth_x_fg,international,all,first_gen,2019,grad4,90.1,1167
TR,eth_x_fg,international,all,first_gen,2019,grad5p,91.7,1167
TR,eth_x_fg,international,all,first_gen,2019,gradgpa_mean,3.342,1070
TR,eth_x_fg,international,all,first_gen,2019,ret1,90.8,1167
TR,eth_x_fg,international,all,first_gen,2020,grad2,66.5,1084
TR,eth_x_fg,international,all,first_gen,2020,grad3,83.4,1084
TR,eth_x_fg,international,all,first_gen,2020,grad4,88.1,1084
TR,eth_x_fg,international,all,first_gen,2020,grad5p,89.3,1084
TR,eth_x_fg,international,all,first_gen,2020,gradgpa_mean,3.336,968
TR,eth_x_fg,international,all,first_gen,2020,ret1,84.3,1084
TR,eth_x_fg,international,all,first_gen,2021,grad2,68.2,974
TR,eth_x_fg,international,all,first_gen,2021,grad3,85.4,974
TR,eth_x_fg,international,all,first_gen,2021,grad4,89.4,974
TR,eth_x_fg,international,all,first_gen,2021,gradgpa_mean,3.337,871
TR,eth_x_fg,international,all,first_gen,2021,ret1,91.1,974
TR,eth_x_fg,international,all,first_gen,2022,grad2,69.6,608
TR,eth_x_fg,international,all,first_gen,2022,grad3,88.0,608
TR,eth_x_fg,international,all,first_gen,2022,gradgpa_mean,3.364,535
TR,eth_x_fg,international,all,first_gen,2022,ret1,92.1,608
TR,eth_x_fg,international,all,first_gen,2023,grad2,66.3,526
TR,eth_x_fg,international,all,first_gen,2023,gradgpa_mean,3.44,349
TR,eth_x_fg,international,all,first_gen,2023,ret1,91.1,526
TR,eth_x_fg,international,all,first_gen,2024,ret1,87.5,560
TR,eth_x_fg,international,all,not_first_gen,1999,grad2,52.7,245
TR,eth_x_fg,international,all,not_first_gen,1999,grad3,83.7,245
TR,eth_x_fg,international,all,not_first_gen,1999,grad4,89.0,245
TR,eth_x_fg,international,all,not_first_gen,1999,grad5p,91.4,245
TR,eth_x_fg,international,all,not_first_gen,1999,gradgpa_mean,3.134,218
TR,eth_x_fg,international,all,not_first_gen,1999,ret1,91.4,245
TR,eth_x_fg,international,all,not_first_gen,1999,ttd_mean,2.36,
TR,eth_x_fg,international,all,not_first_gen,2000,grad2,48.3,344
TR,eth_x_fg,international,all,not_first_gen,2000,grad3,81.7,344
TR,eth_x_fg,international,all,not_first_gen,2000,grad4,88.1,344
TR,eth_x_fg,international,all,not_first_gen,2000,grad5p,89.0,344
TR,eth_x_fg,international,all,not_first_gen,2000,gradgpa_mean,3.269,303
TR,eth_x_fg,international,all,not_first_gen,2000,ret1,91.6,344
TR,eth_x_fg,international,all,not_first_gen,2000,ttd_mean,2.35,
TR,eth_x_fg,international,all,not_first_gen,2001,grad2,51.9,370
TR,eth_x_fg,international,all,not_first_gen,2001,grad3,82.7,370
TR,eth_x_fg,international,all,not_first_gen,2001,grad4,87.0,370
TR,eth_x_fg,international,all,not_first_gen,2001,grad5p,88.1,370
TR,eth_x_fg,international,all,not_first_gen,2001,gradgpa_mean,3.235,322
TR,eth_x_fg,international,all,not_first_gen,2001,ret1,92.7,370
TR,eth_x_fg,international,all,not_first_gen,2001,ttd_mean,2.32,
TR,eth_x_fg,international,all,not_first_gen,2002,grad2,57.0,442
TR,eth_x_fg,international,all,not_first_gen,2002,grad3,85.5,442
TR,eth_x_fg,international,all,not_first_gen,2002,grad4,89.6,442
TR,eth_x_fg,international,all,not_first_gen,2002,grad5p,89.6,442
TR,eth_x_fg,international,all,not_first_gen,2002,gradgpa_mean,3.142,396
TR,eth_x_fg,international,all,not_first_gen,2002,ret1,90.0,442
TR,eth_x_fg,international,all,not_first_gen,2002,ttd_mean,2.24,
TR,eth_x_fg,international,all,not_first_gen,2003,grad2,56.4,505
TR,eth_x_fg,international,all,not_first_gen,2003,grad3,83.6,505
TR,eth_x_fg,international,all,not_first_gen,2003,grad4,89.7,505
TR,eth_x_fg,international,all,not_first_gen,2003,grad5p,91.1,505
TR,eth_x_fg,international,all,not_first_gen,2003,gradgpa_mean,3.116,453
TR,eth_x_fg,international,all,not_first_gen,2003,ret1,91.5,505
TR,eth_x_fg,international,all,not_first_gen,2003,ttd_mean,2.32,
TR,eth_x_fg,international,all,not_first_gen,2004,grad2,59.8,505
TR,eth_x_fg,international,all,not_first_gen,2004,grad3,84.4,505
TR,eth_x_fg,international,all,not_first_gen,2004,grad4,87.9,505
TR,eth_x_fg,international,all,not_first_gen,2004,grad5p,89.1,505
TR,eth_x_fg,international,all,not_first_gen,2004,gradgpa_mean,3.139,444
TR,eth_x_fg,international,all,not_first_gen,2004,ret1,91.3,505
TR,eth_x_fg,international,all,not_first_gen,2004,ttd_mean,2.27,
TR,eth_x_fg,international,all,not_first_gen,2005,grad2,61.0,456
TR,eth_x_fg,international,all,not_first_gen,2005,grad3,83.8,456
TR,eth_x_fg,international,all,not_first_gen,2005,grad4,88.8,456
TR,eth_x_fg,international,all,not_first_gen,2005,grad5p,90.8,456
TR,eth_x_fg,international,all,not_first_gen,2005,gradgpa_mean,3.122,405
TR,eth_x_fg,international,all,not_first_gen,2005,ret1,90.1,456
TR,eth_x_fg,international,all,not_first_gen,2005,ttd_mean,2.32,
TR,eth_x_fg,international,all,not_first_gen,2006,grad2,64.1,435
TR,eth_x_fg,international,all,not_first_gen,2006,grad3,87.1,435
TR,eth_x_fg,international,all,not_first_gen,2006,grad4,89.4,435
TR,eth_x_fg,international,all,not_first_gen,2006,grad5p,92.2,435
TR,eth_x_fg,international,all,not_first_gen,2006,gradgpa_mean,3.235,401
TR,eth_x_fg,international,all,not_first_gen,2006,ret1,92.4,435
TR,eth_x_fg,international,all,not_first_gen,2006,ttd_mean,2.25,
TR,eth_x_fg,international,all,not_first_gen,2007,grad2,58.2,462
TR,eth_x_fg,international,all,not_first_gen,2007,grad3,84.8,462
TR,eth_x_fg,international,all,not_first_gen,2007,grad4,88.7,462
TR,eth_x_fg,international,all,not_first_gen,2007,grad5p,89.8,462
TR,eth_x_fg,international,all,not_first_gen,2007,gradgpa_mean,3.136,410
TR,eth_x_fg,international,all,not_first_gen,2007,ret1,91.6,462
TR,eth_x_fg,international,all,not_first_gen,2007,ttd_mean,2.27,
TR,eth_x_fg,international,all,not_first_gen,2008,grad2,58.4,575
TR,eth_x_fg,international,all,not_first_gen,2008,grad3,81.7,575
TR,eth_x_fg,international,all,not_first_gen,2008,grad4,84.2,575
TR,eth_x_fg,international,all,not_first_gen,2008,grad5p,87.0,575
TR,eth_x_fg,international,all,not_first_gen,2008,gradgpa_mean,3.166,500
TR,eth_x_fg,international,all,not_first_gen,2008,ret1,88.3,575
TR,eth_x_fg,international,all,not_first_gen,2008,ttd_mean,2.3,
TR,eth_x_fg,international,all,not_first_gen,2009,grad2,57.4,680
TR,eth_x_fg,international,all,not_first_gen,2009,grad3,81.5,680
TR,eth_x_fg,international,all,not_first_gen,2009,grad4,84.7,680
TR,eth_x_fg,international,all,not_first_gen,2009,grad5p,87.5,680
TR,eth_x_fg,international,all,not_first_gen,2009,gradgpa_mean,3.142,595
TR,eth_x_fg,international,all,not_first_gen,2009,ret1,87.5,680
TR,eth_x_fg,international,all,not_first_gen,2009,ttd_mean,2.32,
TR,eth_x_fg,international,all,not_first_gen,2010,grad2,63.9,845
TR,eth_x_fg,international,all,not_first_gen,2010,grad3,85.0,845
TR,eth_x_fg,international,all,not_first_gen,2010,grad4,89.0,845
TR,eth_x_fg,international,all,not_first_gen,2010,grad5p,92.2,845
TR,eth_x_fg,international,all,not_first_gen,2010,gradgpa_mean,3.183,779
TR,eth_x_fg,international,all,not_first_gen,2010,ret1,87.7,845
TR,eth_x_fg,international,all,not_first_gen,2010,ttd_mean,2.27,
TR,eth_x_fg,international,all,not_first_gen,2011,grad2,59.6,994
TR,eth_x_fg,international,all,not_first_gen,2011,grad3,83.5,994
TR,eth_x_fg,international,all,not_first_gen,2011,grad4,88.4,994
TR,eth_x_fg,international,all,not_first_gen,2011,grad5p,91.6,994
TR,eth_x_fg,international,all,not_first_gen,2011,gradgpa_mean,3.11,911
TR,eth_x_fg,international,all,not_first_gen,2011,ret1,88.2,994
TR,eth_x_fg,international,all,not_first_gen,2011,ttd_mean,2.32,
TR,eth_x_fg,international,all,not_first_gen,2012,grad2,58.2,1102
TR,eth_x_fg,international,all,not_first_gen,2012,grad3,81.7,1102
TR,eth_x_fg,international,all,not_first_gen,2012,grad4,84.6,1102
TR,eth_x_fg,international,all,not_first_gen,2012,grad5p,88.4,1102
TR,eth_x_fg,international,all,not_first_gen,2012,gradgpa_mean,3.14,974
TR,eth_x_fg,international,all,not_first_gen,2012,ret1,87.8,1102
TR,eth_x_fg,international,all,not_first_gen,2012,ttd_mean,2.38,
TR,eth_x_fg,international,all,not_first_gen,2013,grad2,60.7,1266
TR,eth_x_fg,international,all,not_first_gen,2013,grad3,84.3,1266
TR,eth_x_fg,international,all,not_first_gen,2013,grad4,88.5,1266
TR,eth_x_fg,international,all,not_first_gen,2013,grad5p,91.9,1266
TR,eth_x_fg,international,all,not_first_gen,2013,gradgpa_mean,3.173,1163
TR,eth_x_fg,international,all,not_first_gen,2013,ret1,89.2,1266
TR,eth_x_fg,international,all,not_first_gen,2013,ttd_mean,2.36,
TR,eth_x_fg,international,all,not_first_gen,2014,grad2,65.5,1305
TR,eth_x_fg,international,all,not_first_gen,2014,grad3,87.0,1305
TR,eth_x_fg,international,all,not_first_gen,2014,grad4,91.0,1305
TR,eth_x_fg,international,all,not_first_gen,2014,grad5p,92.9,1305
TR,eth_x_fg,international,all,not_first_gen,2014,gradgpa_mean,3.178,1212
TR,eth_x_fg,international,all,not_first_gen,2014,ret1,91.3,1305
TR,eth_x_fg,international,all,not_first_gen,2014,ttd_mean,2.26,
TR,eth_x_fg,international,all,not_first_gen,2015,grad2,64.4,1361
TR,eth_x_fg,international,all,not_first_gen,2015,grad3,85.7,1361
TR,eth_x_fg,international,all,not_first_gen,2015,grad4,89.2,1361
TR,eth_x_fg,international,all,not_first_gen,2015,grad5p,91.3,1361
TR,eth_x_fg,international,all,not_first_gen,2015,gradgpa_mean,3.235,1243
TR,eth_x_fg,international,all,not_first_gen,2015,ret1,88.2,1361
TR,eth_x_fg,international,all,not_first_gen,2015,ttd_mean,2.25,
TR,eth_x_fg,international,all,not_first_gen,2016,grad2,64.3,1478
TR,eth_x_fg,international,all,not_first_gen,2016,grad3,85.6,1478
TR,eth_x_fg,international,all,not_first_gen,2016,grad4,89.3,1478
TR,eth_x_fg,international,all,not_first_gen,2016,grad5p,91.1,1478
TR,eth_x_fg,international,all,not_first_gen,2016,gradgpa_mean,3.233,1346
TR,eth_x_fg,international,all,not_first_gen,2016,ret1,89.4,1478
TR,eth_x_fg,international,all,not_first_gen,2016,ttd_mean,2.26,
TR,eth_x_fg,international,all,not_first_gen,2017,grad2,67.9,1562
TR,eth_x_fg,international,all,not_first_gen,2017,grad3,88.2,1562
TR,eth_x_fg,international,all,not_first_gen,2017,grad4,91.3,1562
TR,eth_x_fg,international,all,not_first_gen,2017,grad5p,92.6,1562
TR,eth_x_fg,international,all,not_first_gen,2017,gradgpa_mean,3.272,1446
TR,eth_x_fg,international,all,not_first_gen,2017,ret1,91.2,1562
TR,eth_x_fg,international,all,not_first_gen,2017,ttd_mean,2.2,
TR,eth_x_fg,international,all,not_first_gen,2018,grad2,69.6,1689
TR,eth_x_fg,international,all,not_first_gen,2018,grad3,88.0,1689
TR,eth_x_fg,international,all,not_first_gen,2018,grad4,90.3,1689
TR,eth_x_fg,international,all,not_first_gen,2018,grad5p,92.4,1689
TR,eth_x_fg,international,all,not_first_gen,2018,gradgpa_mean,3.347,1561
TR,eth_x_fg,international,all,not_first_gen,2018,ret1,90.6,1689
TR,eth_x_fg,international,all,not_first_gen,2018,ttd_mean,2.15,
TR,eth_x_fg,international,all,not_first_gen,2019,grad2,69.3,1592
TR,eth_x_fg,international,all,not_first_gen,2019,grad3,86.9,1592
TR,eth_x_fg,international,all,not_first_gen,2019,grad4,91.0,1592
TR,eth_x_fg,international,all,not_first_gen,2019,grad5p,92.3,1592
TR,eth_x_fg,international,all,not_first_gen,2019,gradgpa_mean,3.445,1470
TR,eth_x_fg,international,all,not_first_gen,2019,ret1,88.5,1592
TR,eth_x_fg,international,all,not_first_gen,2020,grad2,61.8,1585
TR,eth_x_fg,international,all,not_first_gen,2020,grad3,85.0,1585
TR,eth_x_fg,international,all,not_first_gen,2020,grad4,89.1,1585
TR,eth_x_fg,international,all,not_first_gen,2020,grad5p,91.3,1585
TR,eth_x_fg,international,all,not_first_gen,2020,gradgpa_mean,3.372,1447
TR,eth_x_fg,international,all,not_first_gen,2020,ret1,84.4,1585
TR,eth_x_fg,international,all,not_first_gen,2021,grad2,65.7,1448
TR,eth_x_fg,international,all,not_first_gen,2021,grad3,86.5,1448
TR,eth_x_fg,international,all,not_first_gen,2021,grad4,89.4,1448
TR,eth_x_fg,international,all,not_first_gen,2021,gradgpa_mean,3.401,1294
TR,eth_x_fg,international,all,not_first_gen,2021,ret1,90.1,1448
TR,eth_x_fg,international,all,not_first_gen,2022,grad2,65.2,958
TR,eth_x_fg,international,all,not_first_gen,2022,grad3,85.9,958
TR,eth_x_fg,international,all,not_first_gen,2022,gradgpa_mean,3.385,823
TR,eth_x_fg,international,all,not_first_gen,2022,ret1,90.8,958
TR,eth_x_fg,international,all,not_first_gen,2023,grad2,67.2,894
TR,eth_x_fg,international,all,not_first_gen,2023,gradgpa_mean,3.44,601
TR,eth_x_fg,international,all,not_first_gen,2023,ret1,89.3,894
TR,eth_x_fg,international,all,not_first_gen,2024,ret1,89.6,990
TR,eth_x_fg,unknown,all,first_gen,1999,grad2,38.8,289
TR,eth_x_fg,unknown,all,first_gen,1999,grad3,71.6,289
TR,eth_x_fg,unknown,all,first_gen,1999,grad4,78.9,289
TR,eth_x_fg,unknown,all,first_gen,1999,grad5p,81.7,289
TR,eth_x_fg,unknown,all,first_gen,1999,gradgpa_mean,3.182,228
TR,eth_x_fg,unknown,all,first_gen,1999,ret1,91.0,289
TR,eth_x_fg,unknown,all,first_gen,1999,ttd_mean,2.62,
TR,eth_x_fg,unknown,all,first_gen,2000,grad2,41.3,387
TR,eth_x_fg,unknown,all,first_gen,2000,grad3,73.1,387
TR,eth_x_fg,unknown,all,first_gen,2000,grad4,80.9,387
TR,eth_x_fg,unknown,all,first_gen,2000,grad5p,83.5,387
TR,eth_x_fg,unknown,all,first_gen,2000,gradgpa_mean,3.249,323
TR,eth_x_fg,unknown,all,first_gen,2000,ret1,89.1,387
TR,eth_x_fg,unknown,all,first_gen,2000,ttd_mean,2.59,
TR,eth_x_fg,unknown,all,first_gen,2001,grad2,38.7,398
TR,eth_x_fg,unknown,all,first_gen,2001,grad3,73.1,398
TR,eth_x_fg,unknown,all,first_gen,2001,grad4,80.9,398
TR,eth_x_fg,unknown,all,first_gen,2001,grad5p,83.4,398
TR,eth_x_fg,unknown,all,first_gen,2001,gradgpa_mean,3.207,332
TR,eth_x_fg,unknown,all,first_gen,2001,ret1,87.4,398
TR,eth_x_fg,unknown,all,first_gen,2001,ttd_mean,2.6,
TR,eth_x_fg,unknown,all,first_gen,2002,grad2,40.1,379
TR,eth_x_fg,unknown,all,first_gen,2002,grad3,74.7,379
TR,eth_x_fg,unknown,all,first_gen,2002,grad4,81.8,379
TR,eth_x_fg,unknown,all,first_gen,2002,grad5p,85.8,379
TR,eth_x_fg,unknown,all,first_gen,2002,gradgpa_mean,3.156,325
TR,eth_x_fg,unknown,all,first_gen,2002,ret1,89.2,379
TR,eth_x_fg,unknown,all,first_gen,2002,ttd_mean,2.61,
TR,eth_x_fg,unknown,all,first_gen,2003,grad2,43.9,469
TR,eth_x_fg,unknown,all,first_gen,2003,grad3,76.3,469
TR,eth_x_fg,unknown,all,first_gen,2003,grad4,82.9,469
TR,eth_x_fg,unknown,all,first_gen,2003,grad5p,84.9,469
TR,eth_x_fg,unknown,all,first_gen,2003,gradgpa_mean,3.197,389
TR,eth_x_fg,unknown,all,first_gen,2003,ret1,90.4,469
TR,eth_x_fg,unknown,all,first_gen,2003,ttd_mean,2.51,
TR,eth_x_fg,unknown,all,first_gen,2004,grad2,48.5,437
TR,eth_x_fg,unknown,all,first_gen,2004,grad3,78.5,437
TR,eth_x_fg,unknown,all,first_gen,2004,grad4,84.2,437
TR,eth_x_fg,unknown,all,first_gen,2004,grad5p,86.3,437
TR,eth_x_fg,unknown,all,first_gen,2004,gradgpa_mean,3.177,368
TR,eth_x_fg,unknown,all,first_gen,2004,ret1,90.8,437
TR,eth_x_fg,unknown,all,first_gen,2004,ttd_mean,2.49,
TR,eth_x_fg,unknown,all,first_gen,2005,grad2,46.0,422
TR,eth_x_fg,unknown,all,first_gen,2005,grad3,73.0,422
TR,eth_x_fg,unknown,all,first_gen,2005,grad4,80.8,422
TR,eth_x_fg,unknown,all,first_gen,2005,grad5p,83.9,422
TR,eth_x_fg,unknown,all,first_gen,2005,gradgpa_mean,3.165,354
TR,eth_x_fg,unknown,all,first_gen,2005,ret1,91.7,422
TR,eth_x_fg,unknown,all,first_gen,2005,ttd_mean,2.58,
TR,eth_x_fg,unknown,all,first_gen,2006,grad2,46.2,366
TR,eth_x_fg,unknown,all,first_gen,2006,grad3,74.6,366
TR,eth_x_fg,unknown,all,first_gen,2006,grad4,82.2,366
TR,eth_x_fg,unknown,all,first_gen,2006,grad5p,85.0,366
TR,eth_x_fg,unknown,all,first_gen,2006,gradgpa_mean,3.18,311
TR,eth_x_fg,unknown,all,first_gen,2006,ret1,89.3,366
TR,eth_x_fg,unknown,all,first_gen,2006,ttd_mean,2.6,
TR,eth_x_fg,unknown,all,first_gen,2007,grad2,50.8,382
TR,eth_x_fg,unknown,all,first_gen,2007,grad3,78.5,382
TR,eth_x_fg,unknown,all,first_gen,2007,grad4,84.6,382
TR,eth_x_fg,unknown,all,first_gen,2007,grad5p,87.2,382
TR,eth_x_fg,unknown,all,first_gen,2007,gradgpa_mean,3.14,333
TR,eth_x_fg,unknown,all,first_gen,2007,ret1,91.4,382
TR,eth_x_fg,unknown,all,first_gen,2007,ttd_mean,2.46,
TR,eth_x_fg,unknown,all,first_gen,2008,grad2,46.0,339
TR,eth_x_fg,unknown,all,first_gen,2008,grad3,78.2,339
TR,eth_x_fg,unknown,all,first_gen,2008,grad4,84.7,339
TR,eth_x_fg,unknown,all,first_gen,2008,grad5p,86.4,339
TR,eth_x_fg,unknown,all,first_gen,2008,gradgpa_mean,3.227,287
TR,eth_x_fg,unknown,all,first_gen,2008,ret1,92.6,339
TR,eth_x_fg,unknown,all,first_gen,2008,ttd_mean,2.48,
TR,eth_x_fg,unknown,all,first_gen,2009,grad2,49.5,376
TR,eth_x_fg,unknown,all,first_gen,2009,grad3,77.1,376
TR,eth_x_fg,unknown,all,first_gen,2009,grad4,84.0,376
TR,eth_x_fg,unknown,all,first_gen,2009,grad5p,85.6,376
TR,eth_x_fg,unknown,all,first_gen,2009,gradgpa_mean,3.208,316
